time_stamp,value,flag
1569171013472,0,11
1569171014648,1,11
1569171015739,1,11
1569171016523,1,11
1569171017482,1,11
1569171018332,1,11
1569171019172,1,11
1569171019989,1,11
1569171020829,1,11
1569171021602,1,11
1569171022409,1,11
1569171023226,1,11
1569171023935,1,11
1569171024709,1,11
1569171025462,1,11
1569171026235,1,11
1569171027139,1,11
1569171028132,1,11
1569171029353,1,11
1569171030334,1,11
1569171031337,1,11
1569171032165,1,11
1569171033115,1,11
1569171033943,1,11
1569171034804,1,11
1569171035688,1,11
1569171036473,1,11
1569171037345,1,11
1569171038327,1,11
1569171039133,1,11
1569171039885,1,11
1569171040703,1,11
1569171041542,1,11
1569171042425,1,11
1569171043233,1,11
1569171044246,1,11
1569171045097,1,11
1569171045904,1,11
1569171046809,1,11
1569171047702,1,11
1569171048586,1,11
1569171049371,1,11
1569171050221,1,11
1569171051017,1,11
1569171051771,1,11
1569171052773,1,11
1569171054638,1,11
1569171055478,1,11
1569171056241,1,11
1569171057179,1,11
1569171058728,1,11
1569171059950,1,11
1569171060810,1,11
1569171061836,1,11
1569171062872,1,11
1569171064071,1,11
1569171065533,1,11
1569171066405,1,11
1569171067234,1,11
1569171068139,1,11
1569171092973,0,12
1569171104163,0,12
1569171117829,1,12
1569171123971,1,12
1569171125639,1,12
1569171130100,1,12
1569171132914,1,12
1569171136405,1,12
1569171138598,1,12
1569171141586,1,12
1569171143146,1,12
1569171147575,1,12
1569171150368,1,12
1569171152877,1,12
1569171158397,1,12
1569171163392,1,12
1569171166446,1,12
1569171172151,1,12
1569171174954,1,12
1569171179613,1,12
1569171181019,1,12
1569171183834,1,12
1569171191100,1,12
1569171198201,1,12
1569171203721,1,12
1569171211750,1,12
1569171214062,1,12
1569171215448,1,12
1569171217531,1,12
1569171221054,1,12
1569171227098,1,12
1569171230740,-1,12
1569171236348,1,12
1569171238474,1,12
1569171241605,1,12
1569171244681,1,12
1569171247277,1,12
1569171249579,1,12
1569171254171,1,12
1569171259439,-1,12
1569171261884,1,12
1569171267848,1,12
1569171270718,1,12
1569171278581,1,12
1569171283666,1,12
1569171290551,1,12
1569171291805,1,12
1569171293463,1,12
1569171301144,1,12
1569171303096,1,12
1569171307089,1,12
1569171309238,1,12
1569171311846,1,12
1569171313712,1,12
1569171317934,1,12
1569171320421,1,12
1569171324076,1,12
1569171331255,1,12
1569171332849,1,12
1569171334691,1,12
1569171346040,0,13
1569171346705,0,13
1569171349727,0,13
1569171357912,1,13
1569171368739,1,13
1569171372035,1,13
1569171383951,1,13
1569171392156,1,13
1569171396019,1,13
1569171398366,1,13
1569171406517,1,13
1569171411080,1,13
1569171426248,1,13
1569171427568,-1,13
1569171430603,1,13
1569171436857,1,13
1569171452379,1,13
1569171460544,1,13
1569171462870,1,13
1569171466799,1,13
1569171478359,1,13
1569171481491,1,13
1569171489687,1,13
1569171493757,1,13
1569171500471,1,13
1569171506976,1,13
1569171513516,1,13
1569171516813,1,13
1569171524336,1,13
1569171531356,1,13
1569171533070,1,13
1569171537930,1,13
1569171543017,1,13
1569171549328,1,13
1569171552767,1,13
1569171555825,1,13
1569171564997,1,13
1569171581397,1,13
1569171585361,1,13
1569171596160,1,13
1569171600582,1,13
1569171603093,1,13
1569171605473,1,13
1569171612943,1,13
1569171618252,1,13
1569171622969,1,13
1569171627382,1,13
1569171629205,1,13
1569171631837,1,13
1569171638009,1,13
1569171640237,1,13
1569171647611,1,13
1569171653038,1,13
1569171655158,1,13
1569171659407,1,13
1569171662717,1,13
1569171665482,1,13
1569171667065,1,13
1569171668496,1,13
1569171669611,1,13
1569171733978,0,21
1569171734907,1,21
1569171735573,1,21
1569171736272,1,21
1569171736939,1,21
1569171737561,1,21
1569171738359,1,21
1569171738927,1,21
1569171739540,1,21
1569171740151,1,21
1569171740818,1,21
1569171741484,1,21
1569171742118,1,21
1569171742774,1,21
1569171743429,1,21
1569171744063,1,21
1569171744697,1,21
1569171745320,1,21
1569171745986,1,21
1569171746915,1,21
1569171747636,1,21
1569171748182,1,21
1569171748849,1,21
1569171749537,1,21
1569171750084,1,21
1569171750630,1,21
1569171751394,1,21
1569171751919,1,21
1569171752640,1,21
1569171753710,1,21
1569171754377,1,21
1569171755012,1,21
1569171755634,1,21
1569171756563,1,21
1569171757054,1,21
1569171757677,1,21
1569171759186,1,21
1569171759754,1,21
1569171760334,1,21
1569171761054,1,21
1569171761590,1,21
