time_stamp,value,flag,mrr_30s,mhr_30s,sdrr_30s,sdhr_30s,cvrr_30s,rmsd_30s,prr20_30s,prr50_30s,reaction_time
1569171014648,1,11,0.16870844636475635,0.7981714476295827,0.31252294091452226,0.4423527917289305,0.4005129775169687,0.23869828921934277,0.8898360655737703,0.7010627952208947,0.011544821991325786
1569171015739,1,11,0.1566944487431794,0.8022214906866645,0.2599486291701949,0.40434488291932946,0.3482879408425956,0.23208427150103228,0.8945161290322581,0.6747197922361946,0.010218727573403228
1569171016523,1,11,0.1350215347074486,0.834818898448836,0.26667916681029213,0.41409277846579196,0.3661095652245585,0.22191715596984274,0.8374193548387097,0.6390103881902679,0.005429186558082936
1569171017482,1,11,0.13730291606533074,0.8329459243581288,0.2705584618836778,0.41963471544377495,0.36932205700441423,0.21209818732973829,0.8374193548387097,0.6033009841443414,0.008159380947923494
1569171018332,1,11,0.11334856497461043,0.8586982593477095,0.23538776079495283,0.3963978963826502,0.34159926885084135,0.1838798276987006,0.8374193548387097,0.5675915800984143,0.006458859870822803
1569171019172,1,11,0.11307260287709386,0.8497990022331723,0.2031005543154456,0.36086028191461317,0.3055858642011595,0.15750721172233773,0.8318032786885241,0.5921783828841344,0.006302848762831915
1569171019989,1,11,0.09966047176719073,0.8589618681282905,0.16121415021336327,0.32740411043357365,0.2647990318345923,0.14956440476338684,0.8374193548387097,0.6033009841443414,0.005944023214452869
1569171020829,1,11,0.10463307381359677,0.8535869257361077,0.16998613378387106,0.330470272252646,0.2723748862221882,0.1558517928999006,0.7866666666666662,0.5789278988431531,0.006302848762831915
1569171021602,1,11,0.09228165591607596,0.8764979800575508,0.18459246269588592,0.35563267990973557,0.2945133349021889,0.19625863406597,0.842857142857143,0.6140704869518429,0.005257574339292958
1569171022409,1,11,0.10650447659807005,0.8570205321009676,0.18833111309737727,0.35920688709945736,0.29209450299387196,0.19413480376256076,0.8374193548387097,0.5675915800984143,0.005788012106461981
1569171023226,1,11,0.08217591796588142,0.8952235275760816,0.19680781110111178,0.3740482671418244,0.31304790453947784,0.1832217087504413,0.7866666666666662,0.5086427226257734,0.005944023214452869
1569171023935,1,11,0.10650450444662374,0.8595481282224617,0.19441626160683456,0.37291112814070515,0.29892011673067476,0.17817096933968757,0.8374193548387097,0.5318821760524876,0.004259103248151268
1569171024709,1,11,0.11334856497461043,0.8544011830908222,0.21544715334289544,0.3858994422452078,0.31927772011479894,0.18606885543982332,0.8374193548387097,0.5318821760524876,0.005273175450092048
1569171025462,1,11,0.08554450642041944,0.8834444002751902,0.16588199115511792,0.3545963676409569,0.2765459746776866,0.19929749027387578,0.8990476190476189,0.5789278988431531,0.0049455521233111805
1569171026235,1,11,0.0453289012930993,0.9285847104427307,0.10751195878269049,0.3088558149030718,0.22868142412504788,0.16934205689691995,0.9034374999999999,0.5207229872881357,0.005257574339292958
1569171027139,1,11,0.037261606270450276,0.942506580924729,0.11689264420882872,0.31351353735822296,0.24309343418097895,0.14755452643895328,0.8990476190476189,0.4735001345170836,0.007301319853973603
1569171028132,1,11,0.0,0.9916279962622538,0.08741744572606258,0.2920191712708684,0.2262487697246678,0.13890970369543387,0.8481249999999996,0.4515360169491526,0.008689818715092515
1569171029353,1,11,0.009950265058653596,0.9773241321054864,0.09268918131636839,0.29214427989854475,0.22778266614164333,0.14746365060508793,0.8481249999999996,0.4515360169491526,0.012246871977284784
1569171030334,1,11,0.008844605075261747,0.9795459550871324,0.09423287619106757,0.294907926841697,0.2300729410521869,0.13929502214562817,0.7928124999999997,0.4515360169491526,0.008502605385503448
1569171031337,1,11,0.023217240150733343,0.9540683928721054,0.08268305367441564,0.27589549964630344,0.21021868033417923,0.1252417117617719,0.7928124999999997,0.416942531779661,0.008845829823083406
1569171032165,1,11,0.027639556184201552,0.9496523316306118,0.0881176236022354,0.28793138684552333,0.21446968023129864,0.1279100691030184,0.7374999999999998,0.38234904661016944,0.0061156354332428465
1569171033115,1,11,0.026032987226462634,0.952671352909666,0.09277468446722281,0.28737732743052913,0.22054786506114277,0.12650426486369115,0.6742857142857139,0.36807237019101413,0.008018970950731692
1569171033943,1,11,0.04399872835268681,0.9319795717462545,0.11926359206363424,0.3074407432713997,0.2427169761398147,0.14020641047299365,0.6742857142857139,0.36807237019101413,0.0061156354332428465
1569171034804,1,11,0.036138725176657616,0.938043239105594,0.09850429895323787,0.28580803394590504,0.2225410789936424,0.08752406597520146,0.6742857142857139,0.3329297820823246,0.006630472089612782
1569171035688,1,11,0.06757876529419526,0.8974052935800505,0.12451342782545582,0.3018477096289742,0.23795177869387452,0.12926838540629193,0.7304761904761903,0.36807237019101413,0.006989297637991825
1569171036473,1,11,0.10536382769195907,0.8458444700515302,0.14004476461170623,0.30779198670832253,0.23844361104119338,0.11599659034604093,0.6661290322580644,0.353335155822854,0.005444787668882025
1569171037345,1,11,0.0911587748222833,0.868252494712412,0.14467750065323726,0.318975323607533,0.25005990750303364,0.12497845030481658,0.6742857142857139,0.36807237019101413,0.006802084308402759
1569171038327,1,11,0.12019268119970405,0.8308092427545817,0.16324379215092555,0.3292458678356549,0.257740623547805,0.17602343688129807,0.6661290322580644,0.3890445598687807,0.008518206496302538
1569171039133,1,11,0.1513222116713151,0.7944130929976496,0.19600799469936558,0.3507997850899116,0.28006217555619783,0.21647969095094055,0.657704918032787,0.41070436232286733,0.005772410995662892
1569171039885,1,11,0.14528765334798166,0.7999444061214818,0.18684025742593113,0.3375491470104133,0.2726441999517595,0.22526189808414387,0.609032258064516,0.3890445598687807,0.004929951012512091
1569171040703,1,11,0.11106721146528109,0.8483272187460575,0.1791982447137357,0.3491319511042723,0.2797490878044193,0.1928301163132018,0.5519354838709676,0.3890445598687807,0.005959624325251958
1569171041542,1,11,0.10463307381359677,0.8551862590416817,0.17172276625517813,0.3384353229407173,0.27432393040967296,0.23090631396217165,0.5619047619047617,0.4032149582997041,0.0062872476520328254
1569171042425,1,11,0.10912448853508794,0.8565393896056466,0.1948090880984703,0.3741129553810769,0.298139837707619,0.25500002700683866,0.5619047619047617,0.43835754640839386,0.006973696527192736
1569171043233,1,11,0.08442162532662678,0.8937641062897979,0.20112856595563922,0.38017261840834626,0.316863079644373,0.2572937832119926,0.5619047619047617,0.4735001345170836,0.0058036132172610685
1569171044246,1,11,0.05747302734400028,0.9264260605224872,0.17370089212446382,0.35972080475632806,0.2985383655821774,0.21680159561152834,0.5619047619047617,0.4735001345170836,0.009001840931074295
1569171045097,1,11,0.0563501736636276,0.9308770293657784,0.18695476735358652,0.3661449789361795,0.31416209289537234,0.2500937119985369,0.5619047619047617,0.5086427226257734,0.006474460981621892
1569171045904,1,11,0.0585958763851786,0.9234959202916095,0.17395659521124207,0.34843039614714133,0.29829837706312334,0.2490235203080029,0.6268749999999996,0.555316472457627,0.005788012106461981
1569171046809,1,11,0.057472999930580304,0.9241391142080384,0.17305100105530968,0.34189388549758504,0.29779858861929487,0.25311123951398695,0.5619047619047617,0.5789278988431531,0.0073169209647726925
1569171047702,1,11,0.04311774327636542,0.9462364151924079,0.17363508125413762,0.34845988890176716,0.30528327049925075,0.2444249630361106,0.5715624999999998,0.555316472457627,0.007129707635183626
1569171048586,1,11,0.03095629320930282,0.9632238980023273,0.17175712973866086,0.3415289445086449,0.308952573346319,0.23818377102518995,0.5715624999999998,0.5207229872881357,0.006989297637991825
1569171049371,1,11,0.005527868050160478,0.9983624228964403,0.16223929026314776,0.3274509202587852,0.3102471020839812,0.22822794501464272,0.5162499999999999,0.48612950211864414,0.005444787668882025
1569171050221,1,11,0.006633501041877654,0.9974917971007362,0.1657251540232081,0.32982069398230984,0.31374201205299546,0.2225781215087277,0.5162499999999999,0.48612950211864414,0.006458859870822803
1569171051017,1,11,0.0030654408500851993,1.0000000000000004,0.15630762579311885,0.3173073665531332,0.3045750628205597,0.20970270614177933,0.5264615384615379,0.49837027379400267,0.005616399887672002
1569171051771,1,11,0.008844659058611537,0.9988486420649694,0.1843480764715899,0.3441856289333345,0.3341857431209849,0.2268435614914064,0.5162499999999999,0.5207229872881357,0.00496115323411027
1569171052773,1,11,0.02874518917591873,0.9747942425886049,0.20242168711041808,0.3693374861777623,0.34522717277300297,0.27702725823763497,0.5715624999999998,0.5899099576271186,0.008830228712284317
1569171054638,1,11,0.014372554100446688,0.9898361805634717,0.177085831866171,0.34697820955493075,0.32309982227092515,0.2647200913878307,0.5715624999999998,0.5899099576271186,0.022293987331898035
1569171055478,1,11,0.04090655826795597,0.9586350495732012,0.20891065170405243,0.376710434596883,0.34669656844696606,0.29722874289043477,0.5715624999999998,0.6245034427966102,0.006302848762831915
1569171056241,1,11,0.07656162215059759,0.9099059872284658,0.22338710233072767,0.3894774805332102,0.34579512038101745,0.3302116062935696,0.5619047619047617,0.6492130750605328,0.005101563231302069
1569171057179,1,11,0.07656162215059759,0.9099059847698556,0.2233870972266263,0.3894774667922085,0.3457951146042393,0.3463420392655634,0.5619047619047617,0.6843556631692226,0.007831757621142625
1569171058728,1,11,0.11361593066999909,0.8645174362756447,0.2639411891977197,0.4062542964757807,0.373431694995372,0.35048884653287393,0.5619047619047617,0.6843556631692226,0.017364036319385944
1569171059950,1,11,0.1374132578738303,0.8362421970906824,0.28089915964827417,0.42974616519780384,0.3807618770653376,0.4277812364759481,0.5996721311475408,0.7373575993331482,0.012262473088083873
1569171060810,1,11,0.14870968361197523,0.8293782853250229,0.31995260628664224,0.4530856428144947,0.4185496084034288,0.46395320728709954,0.6661290322580644,0.781848004373975,0.0066148709788136925
1569171061836,1,11,0.16870844636475635,0.803038887515394,0.3262774228038834,0.45757778851347863,0.41566023178517186,0.49495902880471254,0.7737704918032784,0.8462420116699084,0.00920465537146245
1569171062872,1,11,0.1802991940331209,0.7926007101166097,0.3581363107934352,0.4663971631969053,0.4449440860344962,0.500705606777915,0.7157377049180327,0.8099472075576551,0.009360666479453338
1569171064071,1,11,0.1756628949657748,0.8070626329101462,0.38427727857586924,0.49443827591596246,0.47598928903206694,0.5234857179498011,0.7157377049180327,0.8462420116699084,0.01190364753970483
1569171065533,1,11,0.1764039265311239,0.8032187954959871,0.3804704049627541,0.48048970933691537,0.47142959206985435,0.5614794718538751,0.7669999999999995,0.8758827683615821,0.016006739679865208
1569171066405,1,11,0.17334471713437827,0.8154714458849681,0.4049427110335353,0.5101987939728101,0.4998961380522111,0.5783004388217992,0.7157377049180327,0.8825368157821619,0.006802084308402759
1569171067234,1,11,0.1599108051125704,0.8314039901873334,0.3976445914141198,0.4995319917639671,0.49879583401665517,0.5497283610059205,0.7079999999999997,0.8758827683615821,0.006131236544041936
1569171068139,1,11,0.1895718204655359,0.8001797426545303,0.4394351753853536,0.5243926229160631,0.5293190285226315,0.592815243523116,0.7157377049180327,0.8825368157821619,0.0073169209647726925
1569171117829,1,12,0.09228162850265642,0.8656887461648028,0.1918808988685492,0.25980389349580335,0.30272350532965797,0.3919597199422269,0.7866666666666662,0.8249260156039818,0.2064026958719461
1569171123971,1,12,0.15943579163461763,0.798333606504571,0.28871320488630614,0.3671159969389466,0.3787534638158252,0.43266969938620226,0.7737704918032784,0.8462420116699084,0.08901993821960125
1569171125639,1,12,0.2117463501148964,0.7378524204019103,0.3327875954919468,0.4032285614813571,0.40183278070901096,0.46593082605735114,0.7669999999999995,0.8389830508474577,0.019220568504477523
1569171130100,1,12,0.21623065329366886,0.7488103054091311,0.3785649213520914,0.4792178993609928,0.44939602562230596,0.449354360967787,0.5996721311475408,0.7373575993331482,0.06279447096633281
1569171132914,1,12,0.15555382768562254,0.8254645913241618,0.35402455660227905,0.4575551206210571,0.45283115233086857,0.38213115599289305,0.49483870967741916,0.6747197922361946,0.03709944148023339
1569171136405,1,12,0.21275345729088313,0.758276840702099,0.3944508596569576,0.4962647855095603,0.46839047594580396,0.4205368480873488,0.48360655737704894,0.5921783828841344,0.04766139349121658
