time_stamp,value,flag
1571324895303,0,11
1571324896872,1,11
1571324897843,1,11
1571324898650,1,11
1571324899968,1,11
1571324900831,1,11
1571324901997,1,11
1571324903055,1,11
1571324903883,1,11
1571324904788,1,11
1571324905541,1,11
1571324906467,1,11
1571324907416,1,11
1571324908255,1,11
1571324909433,1,11
1571324910414,1,11
1571324911449,1,11
1571324913128,1,11
1571324915952,1,11
1571324917130,1,11
1571324918394,1,11
1571324919539,1,11
1571324922089,1,11
1571324922732,1,11
1571324923976,1,11
1571324924826,1,11
1571324926166,1,11
1571324927202,1,11
1571324928313,1,11
1571324929349,1,11
1571324930221,1,11
1571324933307,1,11
1571324934233,1,11
1571324935138,1,11
1571324935922,1,11
1571324936773,1,11
1571324937754,1,11
1571324938485,1,11
1571324939269,1,11
1571324940088,1,11
1571324940751,1,11
1571324941591,1,11
1571324942343,1,11
1571324943128,1,11
1571324943990,1,11
1571324944895,1,11
1571324946290,1,11
1571324947828,1,11
1571324953703,-1,11
1571324955480,1,11
1571324958479,1,11
1571324959733,-1,11
1571324960233,-1,11
1571324964453,1,11
1571324965074,1,11
1571324966154,1,11
1571324966917,1,11
1571324972368,1,11
1571324973240,1,11
1571324973872,1,11
1571324985638,0,12
1571324989116,0,12
1571324991045,1,12
1571324992422,1,12
1571324994903,1,12
1571324996228,1,12
1571324997473,-1,12
1571324998990,1,12
1571325000352,1,12
1571325001518,-1,12
1571325004969,1,12
1571325006236,1,12
1571325007503,-1,12
1571325009548,1,12
1571325011007,1,12
1571325012121,1,12
1571325017063,1,12
1571325020320,1,12
1571325021486,1,12
1571325024794,1,12
1571325025819,1,12
1571325026807,1,12
1571325028096,-1,12
1571325029258,1,12
1571325030411,1,12
1571325031891,1,12
1571325033178,1,12
1571325034545,1,12
1571325035647,1,12
1571325036660,1,12
1571325037625,-1,12
1571325038676,1,12
1571325040001,-1,12
1571325041442,1,12
1571325043303,1,12
1571325044695,1,12
1571325046875,1,12
1571325048053,1,12
1571325049537,1,12
1571325050581,1,12
1571325051761,1,12
1571325053029,1,12
1571325055179,1,12
1571325056558,1,12
1571325057899,1,12
1571325059693,1,12
1571325060896,1,12
1571325063549,1,12
1571325065017,1,12
1571325066295,1,12
1571325067623,1,12
1571325068986,1,12
1571325070158,1,12
1571325071280,1,12
1571325072737,1,12
1571325073656,1,12
1571325074693,1,12
1571325077201,1,12
1571325078134,1,12
1571325079132,1,12
1571325087460,0,13
1571325092210,0,13
1571325094174,0,13
1571325095199,1,13
1571325097969,1,13
1571325099055,1,13
1571325100917,-1,13
1571325102684,-1,13
1571325103439,1,13
1571325105172,-1,13
1571325105886,-1,13
1571325106482,-1,13
1571325107051,1,13
1571325111888,1,13
1571325112802,1,13
1571325113654,1,13
1571325114402,1,13
1571325116172,1,13
1571325117246,1,13
1571325118638,-1,13
1571325119643,1,13
1571325120898,1,13
1571325122390,-1,13
1571325123235,1,13
1571325123821,1,13
1571325124907,1,13
1571325127583,1,13
1571325128418,1,13
1571325129445,-1,13
1571325130166,1,13
1571325130907,-1,13
1571325132111,-1,13
1571325133963,-1,13
1571325134849,1,13
1571325136009,1,13
1571325137629,1,13
1571325137909,1,13
1571325139656,1,13
1571325140845,-1,13
1571325142473,1,13
1571325144071,-1,13
1571325145276,1,13
1571325147503,1,13
1571325148946,-1,13
1571325149371,1,13
1571325150078,1,13
1571325150887,-1,13
1571325151357,1,13
1571325151744,1,13
1571325152948,-1,13
1571325153597,-1,13
1571325154551,1,13
1571325156475,1,13
1571325157351,1,13
1571325158893,1,13
1571325160131,1,13
1571325161006,-1,13
1571325161921,1,13
1571325163800,1,13
1571325165832,-1,13
1571325229205,0,21
1571325231563,1,21
1571325232379,1,21
1571325233267,1,21
1571325234108,1,21
1571325235263,1,21
1571325235949,1,21
1571325238181,1,21
1571325239028,1,21
1571325239887,1,21
1571325240761,1,21
1571325241472,1,21
1571325242274,1,21
1571325242913,1,21
1571325243690,1,21
1571325244349,1,21
1571325245069,1,21
1571325245997,1,21
1571325246848,1,21
1571325247611,1,21
1571325248387,1,21
1571325249169,1,21
1571325249443,1,21
1571325250294,1,21
1571325251040,1,21
1571325251894,1,21
1571325252644,1,21
1571325253495,1,21
1571325254546,1,21
1571325255437,1,21
1571325256554,1,21
1571325257419,1,21
1571325258181,1,21
1571325258881,1,21
1571325259663,1,21
1571325260730,1,21
1571325261504,1,21
1571325262190,1,21
1571325262981,1,21
1571325263665,1,21
1571325264408,1,21
1571325265485,1,21
1571325267298,1,21
1571325268123,1,21
1571325269012,1,21
1571325269751,1,21
1571325270559,1,21
1571325271356,1,21
1571325272209,1,21
1571325272975,1,21
1571325273638,1,21
1571325274274,1,21
1571325274865,1,21
1571325275449,1,21
1571325276346,1,21
1571325276882,1,21
1571325277659,1,21
1571325278131,1,21
1571325279757,1,21
1571325280466,1,21
1571325280989,1,21
1571325281473,1,21
1571325281921,1,21
1571325282355,1,21
1571325282824,1,21
1571325283281,1,21
1571325283929,1,21
1571325284666,1,21
1571325285276,1,21
1571325285807,1,21
1571325286556,1,21
1571325287046,1,21
1571325287564,1,21
1571325288009,1,21
1571325288464,1,21
1571325289058,1,21
1571325289575,1,21
1571325290029,1,21
1571325290549,1,21
1571325291062,1,21
1571325291291,1,21
1571325291902,1,21
1571325292639,1,21
1571325293353,1,21
1571325293771,1,21
1571325294291,1,21
1571325294748,1,21
1571325295235,1,21
1571325295461,1,21
1571325296002,1,21
1571325296624,1,21
1571325297031,1,21
1571325297591,1,21
1571325298028,1,21
1571325298477,1,21
1571325298962,1,21
1571325299462,1,21
1571325299900,1,21
1571325300521,1,21
1571325300876,1,21
1571325301458,1,21
1571325301925,1,21
1571325302372,1,21
1571325302854,-1,21
1571325320774,0,22
1571325324116,0,22
1571325325136,1,22
1571325329239,1,22
1571325331038,1,22
1571325332295,-1,22
1571325333244,-1,22
1571325334909,1,22
1571325335923,1,22
1571325337171,1,22
1571325338022,1,22
1571325343218,1,22
1571325344134,1,22
1571325346720,1,22
1571325349968,1,22
1571325354680,1,22
1571325357862,1,22
1571325360969,1,22
1571325362628,-1,22
1571325363680,1,22
1571325364867,1,22
1571325366232,1,22
1571325367575,1,22
1571325368654,1,22
1571325370135,1,22
1571325371575,1,22
1571325373466,-1,22
1571325375456,1,22
1571325376270,1,22
1571325377283,1,22
1571325378719,1,22
1571325382909,1,22
1571325386369,1,22
1571325390138,1,22
1571325391591,1,22
1571325392960,1,22
1571325395060,-1,22
1571325396200,1,22
1571325397157,1,22
1571325398179,1,22
1571325399290,1,22
1571325400250,1,22
1571325403207,-1,22
1571325404018,-1,22
1571325405754,1,22
1571325408218,1,22
1571325409603,1,22
1571325411345,1,22
1571325412607,1,22
1571325413526,1,22
1571325414622,1,22
1571325415733,1,22
1571325416591,1,22
1571325417767,1,22
1571325418863,-1,22
1571325419924,-1,22
1571325420535,-1,22
1571325421172,-1,22
1571325422983,1,22
1571325423168,1,22
1571325423952,1,22
1571325424692,1,22
1571325425236,1,22
1571325425817,1,22
1571325426371,-1,22
1571325427333,1,22
1571325429824,-1,22
1571325430472,-1,22
1571325431220,1,22
1571325431428,1,22
1571325432582,-1,22
1571325433185,1,22
1571325433564,1,22
1571325442316,1,22
1571325445010,1,22
1571325446368,1,22
1571325447389,1,22
1571325448637,1,22
1571325450327,1,22
1571325455225,1,22
1571325457317,1,22
1571325458313,1,22
1571325459872,1,22
1571325461032,1,22
1571325462195,1,22
1571325463478,1,22
1571325465308,1,22
1571325466439,-1,22
1571325467850,1,22
1571325468823,1,22
1571325469938,1,22
1571325471043,-1,22
1571325472042,1,22
1571325473139,1,22
1571325474432,1,22
1571325475368,1,22
1571325476543,1,22
1571325477652,1,22
1571325479870,1,22
1571325484619,-1,22
1571325485787,1,22
1571325486772,1,22
1571325487457,1,22
1571325488139,1,22
1571325494896,0,23
1571325497175,0,23
1571325504885,0,23
1571325507695,1,23
1571325512582,1,23
1571325514889,1,23
1571325516559,1,23
1571325518594,-1,23
1571325523140,1,23
1571325527781,1,23
1571325529330,1,23
1571325530377,1,23
1571325531382,1,23
1571325532413,1,23
1571325535917,-1,23
1571325537146,-1,23
1571325537649,1,23
1571325539037,-1,23
1571325540090,1,23
1571325541800,-1,23
1571325542694,-1,23
1571325543861,1,23
1571325544500,-1,23
1571325545711,1,23
1571325551843,1,23
1571325552712,1,23
1571325553811,1,23
1571325554922,-1,23
1571325555642,1,23
1571325556432,1,23
1571325562604,1,23
1571325563413,1,23
1571325564235,-1,23
1571325564798,-1,23
1571325565367,1,23
1571325565748,1,23
1571325566703,-1,23
1571325567422,-1,23
1571325567958,1,23
1571325568198,1,23
1571325568928,-1,23
1571325569401,-1,23
1571325569882,1,23
1571325572412,-1,23
1571325572868,1,23
1571325573661,1,23
1571325574405,1,23
1571325575725,1,23
1571325576275,1,23
1571325576970,1,23
1571325577828,1,23
1571325578240,-1,23
1571325578899,1,23
1571325579127,-1,23
1571325579587,-1,23
1571325579925,-1,23
1571325580676,-1,23
1571325581083,1,23
1571325581805,-1,23
1571325582293,1,23
1571325582490,-1,23
1571325582675,-1,23
1571325583578,1,23
1571325584309,1,23
1571325584962,-1,23
1571325585464,1,23
1571325585693,1,23
1571325586293,-1,23
1571325586755,1,23
1571325587406,1,23
1571325587834,1,23
1571325588384,-1,23
1571325588921,1,23
1571325589603,1,23
1571325590199,-1,23
1571325590961,1,23
1571325591808,-1,23
1571325592553,1,23
1571325593114,-1,23
1571325593615,1,23
1571325594101,1,23
1571325594882,1,23
1571325595375,-1,23
1571325595805,-1,23
1571325596296,1,23
1571325597037,1,23
1571325597654,1,23
1571325598260,-1,23
1571325598935,-1,23
1571325599472,1,23
1571325599923,1,23
1571325600521,-1,23
1571325601247,1,23
1571325601672,-1,23
1571325602259,-1,23
1571325602466,1,23
1571325603003,1,23
1571325603544,1,23
1571325603911,1,23
1571325604481,-1,23
1571325604943,1,23
1571325605163,1,23
1571325605759,-1,23
1571325606189,1,23
1571325667518,0,31
1571325669012,1,31
1571325669913,1,31
1571325670524,1,31
1571325671026,1,31
1571325671463,1,31
1571325672072,1,31
1571325672607,1,31
1571325673107,1,31
1571325673629,1,31
1571325674088,1,31
1571325674558,1,31
1571325675013,1,31
1571325675486,1,31
1571325675943,1,31
1571325676478,1,31
1571325676940,1,31
1571325677403,-1,31
1571325677913,1,31
1571325678438,1,31
1571325678959,1,31
1571325679443,1,31
1571325679987,1,31
1571325680564,1,31
1571325681047,1,31
1571325682276,1,31
1571325683446,1,31
1571325684053,1,31
1571325684576,1,31
1571325685344,1,31
1571325686156,1,31
1571325686798,1,31
1571325687317,1,31
1571325687799,1,31
1571325688253,1,31
1571325688745,1,31
1571325689205,1,31
1571325689739,1,31
1571325690224,1,31
1571325690635,1,31
1571325691066,-1,31
1571325691544,1,31
1571325692174,1,31
1571325693079,-1,31
1571325693654,1,31
1571325694252,-1,31
1571325694927,1,31
1571325695912,1,31
1571325696660,1,31
1571325697968,1,31
1571325698923,1,31
1571325699674,1,31
1571325700424,1,31
1571325700989,1,31
1571325701824,1,31
1571325702734,-1,31
1571325705281,1,31
1571325706186,1,31
1571325706769,1,31
1571325707427,1,31
1571325708259,1,31
1571325708978,1,31
1571325710504,1,31
1571325712107,1,31
1571325713221,1,31
1571325714126,1,31
1571325714673,1,31
1571325715278,1,31
1571325716003,1,31
1571325716681,1,31
1571325717336,1,31
1571325717985,1,31
1571325718575,1,31
1571325719198,1,31
1571325719809,1,31
1571325720423,1,31
1571325721115,1,31
1571325721723,1,31
1571325722368,1,31
1571325722993,1,31
1571325723554,1,31
1571325724160,1,31
1571325724775,1,31
1571325725288,1,31
1571325725922,1,31
1571325726610,1,31
1571325727319,1,31
1571325727918,1,31
1571325728620,1,31
1571325729288,1,31
1571325729902,1,31
1571325730841,1,31
1571325731708,1,31
1571325732625,1,31
1571325733187,1,31
1571325733870,1,31
1571325734471,-1,31
1571325735079,1,31
1571325735759,1,31
1571325736505,-1,31
1571325737628,1,31
1571325738537,1,31
1571325739191,1,31
1571325739861,1,31
1571325740750,1,31
1571325741530,1,31
1571325742351,1,31
1571325743120,1,31
1571325743769,1,31
1571325744449,1,31
1571325744979,1,31
1571325745506,1,31
1571325746070,1,31
1571325746556,1,31
