time_stamp,value,flag
1569342052068,0,11
1569342053375,1,11
1569342055828,1,11
1569342057267,1,11
1569342058652,1,11
1569342059656,1,11
1569342060756,1,11
1569342062414,1,11
1569342063406,1,11
1569342064693,1,11
1569342066809,1,11
1569342068214,1,11
1569342069795,1,11
1569342071343,1,11
1569342072914,1,11
1569342074778,1,11
1569342077328,1,11
1569342078375,1,11
1569342080632,1,11
1569342082561,1,11
1569342085025,1,11
1569342086595,1,11
1569342087903,1,11
1569342089092,1,11
1569342090455,1,11
1569342091295,1,11
1569342092330,1,11
1569342094085,1,11
1569342096887,1,11
1569342097541,1,11
1569342098348,1,11
1569342099145,1,11
1569342099995,1,11
1569342101303,1,11
1569342102154,1,11
1569342103157,1,11
1569342104269,1,11
1569342105022,1,11
1569342105796,1,11
1569342106755,1,11
1569342107540,1,11
1569342108500,1,11
1569342109482,1,11
1569342110343,1,11
1569342112034,1,11
1569342112720,1,11
1569342113778,1,11
1569342114705,1,11
1569342116111,1,11
1569342117169,1,11
1569342117997,1,11
1569342118892,1,11
1569342119622,1,11
1569342121148,1,11
1569342121988,1,11
1569342123056,1,11
1569342123711,1,11
1569342124538,1,11
1569342125411,1,11
1569342126173,1,11
1569342136629,0,12
1569342139790,0,12
1569342143551,1,12
1569342147300,1,12
1569342150866,1,12
1569342155064,1,12
1569342158236,1,12
1569342160625,1,12
1569342163709,1,12
1569342168626,1,12
1569342171559,1,12
1569342174252,1,12
1569342178002,1,12
1569342178133,1,12
1569342183125,1,12
1569342187114,1,12
1569342190515,1,12
1569342191834,1,12
1569342195028,1,12
1569342197286,1,12
1569342198964,1,12
1569342201700,1,12
1569342203706,1,12
1569342207587,1,12
1569342209549,1,12
1569342210912,1,12
1569342214554,1,12
1569342219089,1,12
1569342221487,1,12
1569342224388,1,12
1569342227571,1,12
1569342229064,1,12
1569342233501,1,12
1569342236608,1,12
1569342239125,1,12
1569342242363,1,12
1569342243834,1,12
1569342246048,1,12
1569342248151,-1,12
1569342250887,1,12
1569342252250,1,12
1569342254529,1,12
1569342257362,1,12
1569342259193,1,12
1569342262049,1,12
1569342263401,1,12
1569342264838,1,12
1569342267641,1,12
1569342268938,1,12
1569342271631,1,12
1569342275305,1,12
1569342276449,1,12
1569342278335,1,12
1569342279447,1,12
1569342283917,1,12
1569342284997,1,12
1569342286457,1,12
1569342287798,1,12
1569342288986,1,12
1569342290458,1,12
1569342296662,0,13
1569342297108,0,13
1569342298591,0,13
1569342300215,1,13
1569342302929,1,13
1569342304205,1,13
1569342307660,-1,13
1569342309634,1,13
1569342313866,1,13
1569342315346,1,13
1569342319743,1,13
1569342322716,1,13
1569342324548,1,13
1569342326107,1,13
1569342328865,1,13
1569342330402,1,13
1569342333149,1,13
1569342334753,1,13
1569342339856,1,13
1569342342568,1,13
1569342344999,1,13
1569342348312,-1,13
1569342350230,1,13
1569342353664,1,13
1569342356846,1,13
1569342361729,-1,13
1569342365360,1,13
1569342368738,1,13
1569342370624,1,13
1569342373142,1,13
1569342375039,1,13
1569342377121,1,13
1569342379715,-1,13
1569342382038,1,13
1569342383149,1,13
1569342386365,1,13
1569342389035,1,13
1569342390681,1,13
1569342393537,-1,13
1569342395139,1,13
1569342396261,-1,13
1569342401034,1,13
1569342402865,1,13
1569342404020,1,13
1569342405928,1,13
1569342407748,1,13
1569342409536,1,13
1569342411760,1,13
1569342413951,1,13
1569342415367,1,13
1569342419454,1,13
1569342420686,1,13
1569342421635,1,13
1569342424305,1,13
1569342425875,1,13
1569342427237,1,13
1569342428404,1,13
1569342429548,1,13
1569342431936,1,13
1569342432961,1,13
1569342507053,0,21
1569342511031,1,21
1569342511893,1,21
1569342513179,1,21
1569342513875,1,21
1569342514660,1,21
1569342515467,1,21
1569342517713,1,21
1569342518355,1,21
1569342519456,1,21
1569342520252,1,21
1569342521865,1,21
1569342522540,1,21
1569342523511,1,21
1569342524483,1,21
1569342524994,1,21
1569342525745,1,21
1569342526443,1,21
1569342527425,1,21
1569342528307,1,21
1569342529146,1,21
1569342530061,1,21
1569342533429,1,21
1569342534224,1,21
1569342536023,1,21
1569342536721,1,21
1569342537637,1,21
1569342538759,1,21
1569342539489,1,21
1569342540253,1,21
1569342541190,1,21
1569342541778,1,21
1569342542410,1,21
1569342543163,1,21
1569342544122,1,21
1569342546160,1,21
1569342546630,1,21
1569342547337,1,21
1569342547915,1,21
1569342548581,1,21
1569342549256,1,21
1569342550477,1,21
1569342551056,1,21
1569342551862,1,21
1569342552657,1,21
1569342553638,1,21
1569342554521,1,21
1569342555644,1,21
1569342556385,1,21
1569342557007,1,21
1569342558806,1,21
1569342559481,1,21
1569342564443,1,21
1569342565173,1,21
1569342566176,1,21
1569342566907,1,21
1569342567594,1,21
1569342568389,1,21
1569342569196,1,21
1569342571976,1,21
1569342574200,1,21
1569342574777,1,21
1569342575497,1,21
1569342576065,1,21
1569342576544,1,21
1569342577100,1,21
1569342577733,1,21
1569342578648,1,21
1569342579444,1,21
1569342580240,1,21
1569342582235,1,21
1569342582912,1,21
1569342583707,1,21
1569342584700,1,21
1569342585234,1,21
1569342585735,1,21
1569342586368,1,21
1569342587099,1,21
1569342587721,1,21
1569342588396,1,21
1569342588941,1,21
1569342589552,1,21
1569342590130,1,21
1569342590895,1,21
1569342591679,1,21
1569342593990,1,21
1569342594524,1,21
1569342595189,1,21
1569342595723,1,21
1569342596333,1,21
1569342597097,1,21
1569342597675,1,21
1569342598383,1,21
1569342598984,1,21
1569342599649,1,21
1569342600164,1,21
1569342600881,1,21
1569342602026,1,21
1569342602713,1,21
1569342604359,1,21
1569342605700,1,21
1569342606333,1,21
1569342607151,1,21
1569342608098,1,21
1569342614521,0,22
1569342614946,0,22
1569342615711,1,22
1569342620159,-1,22
1569342622395,1,22
1569342625785,1,22
1569342628361,1,22
1569342631292,1,22
1569342633780,1,22
1569342636789,1,22
1569342638874,1,22
1569342642080,1,22
1569342644719,1,22
1569342647492,1,22
1569342649835,1,22
1569342651809,1,22
1569342654067,1,22
1569342657068,1,22
1569342660393,1,22
1569342664582,1,22
1569342667788,1,22
1569342669117,1,22
1569342671693,1,22
1569342674202,1,22
1569342676066,1,22
1569342678390,1,22
1569342680516,1,22
1569342684323,1,22
1569342685872,1,22
1569342690256,1,22
1569342693007,1,22
1569342694140,1,22
1569342700076,1,22
1569342704658,1,22
1569342706338,1,22
1569342707865,1,22
1569342710833,1,22
1569342713342,1,22
1569342715143,1,22
1569342717479,1,22
1569342719114,1,22
1569342720741,1,22
1569342722585,1,22
1569342723535,1,22
1569342725422,1,22
1569342727912,1,22
1569342730670,1,22
1569342732809,1,22
1569342735034,1,22
1569342736312,1,22
1569342737958,1,22
1569342739083,1,22
1569342740304,1,22
1569342743611,1,22
1569342745542,1,22
1569342747212,1,22
1569342748195,1,22
1569342750758,1,22
1569342751903,1,22
1569342753518,1,22
1569342755101,1,22
1569342756934,1,22
1569342758810,1,22
1569342760316,1,22
1569342761440,1,22
1569342762760,-1,22
1569342767661,1,22
1569342769134,1,22
1569342770037,1,22
1569342771729,1,22
1569342772767,1,22
1569342773705,1,22
1569342774851,1,22
1569342776052,1,22
1569342777448,-1,22
1569342779772,-1,22
1569342782316,1,22
1569342783505,1,22
1569342785066,1,22
1569342786855,1,22
1569342788492,1,22
1569342789748,1,22
1569342792595,1,22
1569342794057,1,22
1569342795945,1,22
1569342797647,1,22
1569342800812,1,22
1569342804914,-1,22
1569342806082,1,22
1569342807326,1,22
1569342810676,1,22
1569342812870,1,22
1569342814693,1,22
1569342815445,1,22
1569342817094,1,22
1569342818175,1,22
1569342819756,-1,22
1569342820837,1,22
1569342822072,1,22
1569342822924,1,22
1569342823663,1,22
1569342825302,1,22
1569342826174,1,22
1569342827047,1,22
1569342835473,0,23
1569342836019,0,23
1569342837215,0,23
1569342840967,1,23
1569342843980,1,23
1569342848857,-1,23
1569342851450,1,23
1569342854772,-1,23
1569342858151,1,23
1569342862627,1,23
1569342864542,1,23
1569342867328,1,23
1569342869886,1,23
1569342872644,1,23
1569342874757,-1,23
1569342878104,1,23
1569342880608,-1,23
1569342881975,1,23
1569342884231,-1,23
1569342887081,-1,23
1569342888062,1,23
