time_stamp,value,flag
1569123576694,0,11
1569123578774,1,11
1569123579840,1,11
1569123580852,1,11
1569123582447,1,11
1569123583368,1,11
1569123584482,1,11
1569123585475,1,11
1569123586387,1,11
1569123587449,1,11
1569123588282,1,11
1569123589136,1,11
1569123590323,1,11
1569123591252,1,11
1569123592163,1,11
1569123593037,1,11
1569123594014,1,11
1569123595457,1,11
1569123597477,1,11
1569123598515,1,11
1569123599754,1,11
1569123600810,1,11
1569123604202,-1,11
1569123606953,1,11
1569123608260,1,11
1569123611346,1,11
1569123612928,1,11
1569123613926,1,11
1569123615139,1,11
1569123616198,1,11
1569123617627,1,11
1569123618681,1,11
1569123619992,1,11
1569123620857,1,11
1569123622082,1,11
1569123623588,1,11
1569123624776,1,11
1569123625822,1,11
1569123627115,1,11
1569123628208,1,11
1569123629051,1,11
1569123630121,1,11
1569123631544,1,11
1569123632410,1,11
1569123635606,1,11
1569123636591,1,11
1569123638436,1,11
1569123639324,1,11
1569123640497,1,11
1569123643377,1,11
1569123644405,1,11
1569123645657,1,11
1569123646636,1,11
1569123648893,1,11
1569123649842,1,11
1569123653620,1,11
1569123654526,1,11
1569123655595,1,11
1569123656751,1,11
1569123658257,1,11
1569123669380,0,12
1569123671890,0,12
1569123674329,1,12
1569123676383,1,12
1569123678449,1,12
1569123680387,1,12
1569123682213,1,12
1569123684397,1,12
1569123688306,1,12
1569123691271,1,12
1569123693922,1,12
1569123696341,1,12
1569123700753,-1,12
1569123702825,1,12
1569123706100,1,12
1569123706700,1,12
1569123707291,1,12
1569123708056,1,12
1569123708269,1,12
1569123709090,1,12
1569123710567,1,12
1569123712260,1,12
1569123713477,-1,12
1569123714626,1,12
1569123715735,-1,12
1569123716694,-1,12
1569123718994,1,12
1569123719979,1,12
1569123721380,-1,12
1569123722582,1,12
1569123723549,1,12
1569123724526,-1,12
1569123725441,1,12
1569123727342,1,12
1569123728945,1,12
1569123730672,1,12
1569123733342,-1,12
1569123736207,1,12
1569123738007,1,12
1569123741119,-1,12
1569123745372,-1,12
1569123746850,1,12
1569123748768,1,12
1569123750882,1,12
1569123752252,1,12
1569123753453,1,12
1569123755145,-1,12
1569123756224,-1,12
1569123761602,1,12
1569123767589,1,12
1569123768990,1,12
1569123770209,1,12
1569123771235,1,12
1569123772429,1,12
1569123774287,1,12
1569123779764,-1,12
1569123781598,1,12
1569123783835,1,12
1569123785786,1,12
1569123788832,1,12
1569123795988,0,13
1569123800328,0,13
1569123803736,0,13
1569123805179,1,13
1569123807674,1,13
1569123808756,1,13
1569123810667,-1,13
1569123813358,-1,13
1569123817000,1,13
1569123820112,-1,13
1569123824349,1,13
1569123826975,1,13
1569123830957,-1,13
1569123832688,1,13
1569123835009,1,13
1569123836752,1,13
1569123838318,1,13
1569123841128,1,13
1569123843180,-1,13
1569123846864,1,13
1569123847100,1,13
1569123849268,1,13
1569123852654,1,13
1569123854549,1,13
1569123856465,1,13
1569123859101,-1,13
1569123860016,-1,13
1569123860723,1,13
1569123865041,1,13
1569123866512,1,13
1569123868705,-1,13
1569123872760,-1,13
1569123874240,1,13
1569123875592,1,13
1569123877075,1,13
1569123878519,1,13
1569123880209,1,13
1569123883480,1,13
1569123884750,-1,13
1569123886278,-1,13
1569123887111,-1,13
1569123890034,1,13
1569123891550,1,13
1569123894631,1,13
1569123897543,1,13
1569123899222,1,13
1569123901239,1,13
1569123903327,1,13
1569123904668,1,13
1569123906603,1,13
1569123911066,1,13
1569123912788,1,13
1569123914674,1,13
1569123916085,1,13
1569123917246,1,13
1569123918649,-1,13
1569123921534,1,13
1569123923765,-1,13
1569123924621,1,13
1569123925970,1,13
1569123988494,0,21
1569123990311,1,21
1569123991340,1,21
1569123992080,1,21
1569123992808,1,21
1569123993541,1,21
1569123994448,1,21
1569123995421,1,21
1569123996212,1,21
1569123997317,1,21
1569123998017,1,21
1569123998830,1,21
1569123999607,1,21
1569124000424,1,21
1569124001290,1,21
1569124002085,1,21
1569124002781,1,21
1569124003636,1,21
1569124004352,1,21
1569124005170,1,21
1569124007714,1,21
1569124009329,1,21
1569124012099,1,21
1569124013080,1,21
1569124014056,1,21
1569124014715,1,21
1569124015573,1,21
1569124016420,1,21
1569124017765,1,21
1569124018274,1,21
1569124018844,1,21
1569124019519,1,21
1569124020218,1,21
1569124020961,1,21
1569124021857,1,21
1569124022454,1,21
1569124023040,1,21
1569124023805,1,21
1569124024523,1,21
1569124025420,1,21
1569124026285,1,21
1569124026942,1,21
1569124027641,1,21
1569124028745,1,21
1569124031106,1,21
1569124032470,1,21
1569124033768,1,21
1569124034689,1,21
1569124035532,1,21
1569124036086,1,21
1569124036375,1,21
1569124037400,1,21
1569124037976,1,21
1569124038546,1,21
1569124039088,1,21
1569124039685,1,21
1569124040511,1,21
1569124041428,1,21
1569124042048,1,21
1569124042622,1,21
1569124044318,1,21
1569124044994,1,21
1569124045595,1,21
1569124046224,1,21
1569124047122,1,21
1569124047773,1,21
1569124048449,1,21
1569124049110,1,21
1569124049646,1,21
1569124050230,1,21
1569124051161,1,21
1569124051860,1,21
1569124052485,1,21
1569124053017,1,21
1569124053519,1,21
1569124054021,1,21
1569124054538,1,21
1569124055079,1,21
1569124055734,1,21
1569124056280,1,21
1569124056812,1,21
1569124057344,1,21
1569124057877,1,21
1569124061069,1,21
1569124062063,1,21
1569124062711,1,21
1569124063165,1,21
1569124063658,1,21
1569124064189,1,21
1569124064719,1,21
1569124065926,1,21
1569124066867,1,21
1569124067420,1,21
1569124067873,1,21
1569124068508,1,21
1569124069050,1,21
1569124069647,1,21
1569124070476,1,21
1569124071310,1,21
1569124072097,1,21
1569124072569,1,21
1569124072987,1,21
1569124073528,1,21
1569124074563,1,21
1569124081676,0,22
1569124082700,0,22
1569124084210,1,22
1569124088578,1,22
1569124089668,1,22
1569124091298,-1,22
1569124092823,-1,22
1569124094866,1,22
1569124096163,1,22
1569124099419,-1,22
1569124101465,1,22
1569124103180,1,22
1569124104766,1,22
1569124106068,1,22
1569124106943,1,22
1569124107861,1,22
1569124108793,1,22
1569124109887,1,22
1569124111026,1,22
1569124111750,1,22
1569124113897,1,22
1569124123402,1,22
1569124125511,-1,22
1569124128934,1,22
1569124134504,1,22
1569124135440,1,22
1569124136936,1,22
1569124138660,-1,22
1569124142413,-1,22
1569124145134,1,22
1569124146531,1,22
1569124150528,1,22
1569124153110,1,22
1569124155573,1,22
1569124156814,1,22
1569124163412,-1,22
1569124166841,-1,22
1569124167982,1,22
1569124169539,1,22
1569124171231,1,22
1569124172647,1,22
1569124173595,-1,22
1569124175014,1,22
1569124176551,1,22
1569124177202,-1,22
1569124179694,1,22
1569124180792,1,22
1569124181427,1,22
1569124182036,-1,22
1569124189272,1,22
1569124193801,1,22
1569124204311,1,22
1569124205257,1,22
1569124206619,1,22
1569124207869,1,22
1569124210564,1,22
1569124213727,1,22
1569124217165,1,22
1569124218119,1,22
1569124221033,1,22
1569124223491,1,22
1569124225529,-1,22
1569124227378,-1,22
1569124228479,1,22
1569124231039,-1,22
1569124232646,1,22
1569124237082,-1,22
1569124238952,1,22
1569124241349,1,22
1569124242454,1,22
1569124242777,1,22
1569124243814,1,22
1569124245249,1,22
1569124246016,1,22
1569124247526,1,22
1569124248292,1,22
1569124249111,1,22
1569124249947,1,22
1569124251006,1,22
1569124252026,-1,22
1569124255528,-1,22
1569124257985,1,22
1569124260594,1,22
1569124262808,1,22
1569124267433,-1,22
1569124268873,1,22
1569124270010,1,22
1569124276282,1,22
1569124277439,1,22
1569124278926,-1,22
1569124280235,-1,22
1569124281321,1,22
1569124282549,1,22
1569124283738,1,22
1569124284885,1,22
1569124286401,1,22
1569124287936,1,22
1569124289136,1,22
1569124290165,1,22
1569124291130,1,22
1569124292182,1,22
1569124293158,1,22
1569124294059,1,22
1569124294673,1,22
1569124301240,0,23
1569124301734,0,23
1569124302732,0,23
1569124304034,1,23
1569124304950,1,23
1569124305937,1,23
1569124307641,-1,23
1569124310124,1,23
1569124311730,-1,23
1569124314769,-1,23
1569124316918,1,23
1569124318326,1,23
1569124319437,1,23
1569124324726,1,23
1569124325499,1,23
1569124326721,1,23
1569124330466,1,23
1569124335880,-1,23
1569124338087,1,23
1569124339799,-1,23
1569124340515,1,23
1569124342169,1,23
1569124347495,-1,23
1569124347968,-1,23
1569124348595,1,23
1569124350068,1,23
1569124350706,1,23
1569124351430,-1,23
1569124352991,-1,23
1569124354720,1,23
1569124355966,1,23
1569124356677,1,23
1569124357350,-1,23
1569124357923,1,23
1569124358676,1,23
1569124359275,1,23
1569124361873,-1,23
1569124362966,1,23
1569124364023,1,23
1569124364674,1,23
1569124365491,-1,23
1569124368699,-1,23
1569124370152,1,23
1569124371977,1,23
1569124373123,1,23
1569124374232,1,23
1569124375613,1,23
1569124376729,-1,23
1569124378123,1,23
1569124379049,1,23
1569124380395,1,23
1569124381296,1,23
1569124382077,1,23
1569124383680,1,23
1569124385853,-1,23
1569124386960,1,23
1569124387619,-1,23
1569124389262,1,23
1569124390747,1,23
1569124391947,1,23
1569124393243,1,23
1569124394926,1,23
1569124396397,-1,23
1569124397727,1,23
1569124398791,1,23
1569124400787,1,23
1569124402182,1,23
1569124403163,1,23
1569124405496,1,23
1569124408064,-1,23
1569124408780,1,23
1569124410576,1,23
1569124411529,1,23
1569124412220,1,23
1569124413134,1,23
1569124414922,-1,23
1569124417109,-1,23
1569124419699,1,23
1569124420677,1,23
1569124421893,1,23
1569124423181,1,23
1569124425444,1,23
1569124426646,1,23
1569124427229,-1,23
1569124428908,1,23
1569124432117,1,23
1569124432780,1,23
1569124433585,1,23
1569124434932,1,23
1569124435719,1,23
1569124436317,-1,23
1569124440727,-1,23
1569124443183,1,23
1569124444072,1,23
1569124447963,1,23
1569124452041,1,23
1569124452939,-1,23
1569124453655,1,23
1569124454866,1,23
1569124455736,1,23
1569124457174,1,23
1569124459722,1,23
1569124461050,1,23
1569124461819,1,23
1569124523308,0,31
1569124523840,1,31
1569124524463,1,31
1569124525048,1,31
1569124525699,1,31
1569124526267,1,31
1569124526917,1,31
1569124527548,1,31
1569124528220,1,31
1569124528758,1,31
1569124529300,1,31
1569124529866,1,31
1569124530453,1,31
1569124530953,1,31
1569124531443,1,31
1569124531931,1,31
1569124532444,1,31
1569124533216,-1,31
1569124533821,1,31
1569124534375,1,31
1569124534941,1,31
1569124535454,1,31
1569124536062,1,31
1569124536646,1,31
1569124537187,1,31
1569124538007,1,31
1569124539039,1,31
1569124539518,1,31
1569124539997,1,31
1569124540452,1,31
1569124540931,1,31
1569124541410,1,31
1569124541901,1,31
1569124542368,1,31
1569124542873,1,31
1569124543406,1,31
1569124543977,1,31
1569124544485,1,31
1569124544970,1,31
1569124545478,1,31
1569124546390,1,31
1569124547062,1,31
1569124547541,1,31
1569124547996,-1,31
1569124548498,1,31
1569124548966,-1,31
1569124549407,-1,31
1569124549867,1,31
1569124550252,-1,31
1569124551749,1,31
1569124552309,1,31
1569124552735,1,31
1569124553198,-1,31
1569124553728,1,31
1569124554100,-1,31
1569124554519,-1,31
1569124555057,1,31
1569124555505,1,31
1569124555978,1,31
1569124556508,1,31
1569124557039,1,31
1569124557561,1,31
1569124558050,1,31
1569124558507,1,31
1569124558952,1,31
1569124559399,1,31
1569124560375,1,31
1569124560910,1,31
1569124561490,1,31
1569124562013,1,31
1569124562484,1,31
1569124562977,1,31
1569124563458,1,31
1569124563901,1,31
1569124564349,1,31
1569124564778,1,31
1569124565235,1,31
1569124565710,1,31
1569124566195,1,31
1569124566685,1,31
1569124567165,-1,31
1569124567661,1,31
1569124568111,1,31
1569124568590,-1,31
1569124569119,1,31
1569124569611,1,31
1569124570066,-1,31
1569124570597,1,31
1569124571232,1,31
1569124571778,1,31
1569124572290,1,31
1569124572741,1,31
1569124573194,1,31
1569124574490,1,31
1569124575108,1,31
1569124575607,1,31
1569124576106,1,31
1569124576739,1,31
1569124577324,1,31
1569124578171,1,31
1569124578697,1,31
1569124579350,1,31
1569124579966,1,31
1569124580681,-1,31
1569124581254,-1,31
1569124582000,1,31
1569124583156,1,31
1569124584089,1,31
1569124584730,1,31
1569124585302,1,31
1569124585867,1,31
1569124586430,1,31
1569124586963,1,31
1569124587679,1,31
1569124588201,1,31
1569124588926,1,31
1569124589914,1,31
1569124590400,1,31
1569124590875,1,31
1569124591322,1,31
1569124591775,1,31
1569124592256,1,31
1569124592677,1,31
1569124593090,1,31
1569124593537,1,31
1569124593990,1,31
1569124594447,1,31
1569124594900,1,31
1569124595330,1,31
1569124595773,1,31
1569124596238,-1,31
1569124596755,1,31
1569124597233,1,31
1569124597709,1,31
1569124598208,1,31
1569124598659,1,31
1569124599038,1,31
1569124599508,1,31
1569124599924,1,31
1569124600379,1,31
1569124600806,1,31
1569124601251,1,31
1569124601704,1,31
1569124602140,-1,31
1569124603380,1,31
1569124604003,1,31
1569124604560,1,31
1569124605131,1,31
1569124605940,1,31
1569124606437,1,31
1569124607263,1,31
1569124607788,1,31
1569124608388,1,31
1569124608758,1,31
1569124609194,1,31
1569124609631,1,31
1569124610045,1,31
1569124610468,1,31
1569124611288,1,31
1569124611760,1,31
1569124612206,1,31
1569124612640,1,31
1569124613137,1,31
1569124613987,1,31
1569124624244,0,32
1569124625209,0,32
1569124629042,1,32
1569124629954,1,32
1569124632237,-1,32
1569124633475,1,32
1569124634583,1,32
1569124635418,1,32
1569124638464,1,32
1569124639869,1,32
1569124640749,1,32
1569124644461,1,32
1569124648940,-1,32
1569124650306,1,32
1569124651141,1,32
1569124652317,1,32
1569124653028,1,32
1569124653511,1,32
1569124654395,1,32
1569124655757,1,32
1569124657419,1,32
1569124658186,1,32
1569124659254,1,32
1569124660584,1,32
1569124661799,-1,32
1569124663105,1,32
1569124665121,1,32
1569124666767,1,32
1569124668040,-1,32
1569124668913,1,32
1569124673076,1,32
1569124673882,-1,32
1569124674777,1,32
1569124675672,1,32
1569124676374,1,32
1569124677072,1,32
1569124677818,-1,32
1569124678705,1,32
1569124679313,1,32
1569124679985,-1,32
1569124680518,1,32
1569124681282,1,32
1569124681970,1,32
1569124682512,1,32
1569124683215,1,32
1569124683709,1,32
1569124684279,-1,32
1569124685007,1,32
1569124685498,1,32
1569124688673,1,32
1569124689446,1,32
1569124692766,1,32
1569124693674,-1,32
1569124694289,1,32
1569124694858,1,32
1569124695429,-1,32
1569124696159,1,32
1569124696743,1,32
1569124697385,1,32
1569124698119,1,32
1569124698782,1,32
1569124699915,1,32
1569124700663,1,32
1569124701459,1,32
1569124702017,1,32
1569124704372,1,32
1569124706138,1,32
1569124707104,1,32
1569124708015,1,32
1569124710495,1,32
1569124711331,1,32
1569124712662,1,32
1569124713621,1,32
1569124714551,1,32
1569124715652,1,32
1569124717469,1,32
1569124723522,1,32
1569124724578,1,32
1569124729732,1,32
1569124732325,1,32
1569124733954,1,32
1569124735363,1,32
1569124736766,-1,32
1569124738227,1,32
1569124741299,1,32
1569124746524,1,32
1569124747109,1,32
1569124748185,-1,32
1569124749828,1,32
1569124752718,1,32
1569124754031,1,32
1569124755045,1,32
1569124757059,-1,32
1569124758284,1,32
1569124760335,-1,32
1569124762083,1,32
1569124763712,1,32
1569124765496,1,32
1569124771723,1,32
1569124772189,1,32
1569124772940,1,32
1569124774184,-1,32
1569124775770,1,32
1569124776288,1,32
1569124776793,-1,32
1569124777611,1,32
1569124778494,1,32
1569124783538,-1,32
1569124786153,1,32
1569124790304,1,32
1569124791501,1,32
1569124793270,1,32
1569124793963,1,32
1569124794447,1,32
1569124794967,1,32
1569124795525,-1,32
1569124796249,1,32
1569124798487,1,32
1569124799892,1,32
1569124800816,1,32
1569124801606,1,32
1569124802283,1,32
1569124803164,1,32
1569124803850,1,32
1569124804405,-1,32
1569124805044,-1,32
1569124805679,-1,32
1569124806599,1,32
1569124807951,1,32
1569124810096,1,32
1569124810641,1,32
1569124811720,1,32
1569124813163,1,32
1569124814058,1,32
1569124815737,1,32
1569124816315,1,32
1569124817242,1,32
1569124818075,1,32
1569124818650,1,32
1569124819706,-1,32
1569124820487,-1,32
1569124821276,1,32
1569124822352,-1,32
1569124824445,-1,32
1569124825637,1,32
1569124827696,1,32
1569124828779,1,32
1569124830006,1,32
1569124830799,1,32
1569124832314,-1,32
1569124832811,1,32
1569124833999,1,32
1569124835135,1,32
1569124836757,1,32
1569124837486,1,32
1569124838341,1,32
1569124839371,-1,32
1569124840343,1,32
1569124841089,1,32
1569124841857,1,32
1569124843646,1,32
1569124844820,1,32
1569124846072,1,32
1569124846612,1,32
1569124854184,0,33
1569124854670,0,33
1569124861182,0,33
1569124864292,1,33
1569124868595,-1,33
1569124870087,1,33
1569124873115,1,33
1569124877992,1,33
1569124879238,1,33
1569124881903,1,33
1569124883970,1,33
1569124884903,1,33
1569124885778,1,33
1569124889834,1,33
1569124892906,1,33
1569124894135,1,33
1569124895035,1,33
1569124895532,1,33
1569124896652,1,33
1569124898435,1,33
1569124904182,1,33
1569124906034,1,33
1569124907846,1,33
1569124908918,1,33
1569124911671,1,33
1569124912252,-1,33
1569124913325,1,33
1569124916509,-1,33
1569124917553,1,33
1569124918350,1,33
1569124919277,-1,33
1569124920510,1,33
1569124922035,1,33
1569124922852,1,33
1569124924000,1,33
1569124925310,1,33
1569124926258,1,33
1569124926976,1,33
1569124927983,1,33
1569124929934,1,33
1569124930967,-1,33
1569124931922,1,33
1569124932870,1,33
1569124933389,1,33
1569124934180,1,33
1569124934641,1,33
1569124935164,1,33
1569124935999,1,33
1569124939216,1,33
1569124940416,-1,33
1569124942161,1,33
1569124942777,1,33
1569124943315,1,33
1569124944127,1,33
1569124944665,1,33
1569124946527,1,33
1569124947591,1,33
1569124948360,1,33
1569124949047,1,33
1569124949952,1,33
1569124951688,1,33
1569124952300,1,33
1569124954230,1,33
1569124955155,1,33
1569124956067,1,33
1569124956952,1,33
1569124960208,1,33
1569124961759,-1,33
1569124964810,1,33
1569124965854,1,33
1569124966715,1,33
1569124967485,1,33
1569124969285,1,33
1569124970238,1,33
1569124976251,1,33
1569124977106,1,33
1569124978599,1,33
1569124979400,1,33
1569124981884,-1,33
1569124983082,-1,33
1569124983630,1,33
1569124985001,1,33
1569124986813,-1,33
1569124988917,1,33
1569124990769,1,33
1569124993401,1,33
1569124994354,1,33
1569124999055,-1,33
1569125003239,-1,33
1569125004042,1,33
1569125004640,1,33
1569125005512,1,33
1569125006710,-1,33
1569125007284,1,33
1569125008232,1,33
1569125011650,1,33
1569125014201,1,33
1569125015167,1,33
1569125015926,1,33
1569125016497,1,33
1569125017928,-1,33
1569125019137,-1,33
1569125022354,1,33
1569125024618,1,33
1569125026296,1,33
1569125027468,1,33
1569125028666,1,33
1569125029410,-1,33
1569125030404,1,33
1569125031227,1,33
1569125031815,1,33
1569125032529,1,33
1569125033506,1,33
1569125034226,-1,33
