time_stamp,value,flag
1569914681285,0,11
1569914681928,1,11
1569914682414,1,11
1569914683021,1,11
1569914683705,1,11
1569914684198,1,11
1569914684809,1,11
1569914685317,1,11
1569914685778,1,11
1569914686262,1,11
1569914686760,1,11
1569914687249,1,11
1569914687840,1,11
1569914688324,1,11
1569914688861,1,11
1569914689349,1,11
1569914689806,1,11
1569914690489,1,11
1569914691094,1,11
1569914691603,1,11
1569914692148,1,11
1569914692626,1,11
1569914693369,1,11
1569914693898,1,11
1569914694499,1,11
1569914695055,1,11
1569914695636,1,11
1569914696259,1,11
1569914696780,1,11
1569914697975,-1,11
1569914698569,1,11
1569914699233,1,11
1569914699801,1,11
1569914700475,1,11
1569914701021,1,11
1569914701611,1,11
1569914702105,1,11
1569914702599,1,11
1569914703162,1,11
1569914703686,1,11
1569914704548,1,11
1569914705063,1,11
1569914705605,1,11
1569914706234,1,11
1569914706756,1,11
1569914707370,1,11
1569914708849,1,11
1569914710621,-1,11
1569914711523,1,11
1569914712224,1,11
1569914712932,1,11
1569914713514,1,11
1569914714756,1,11
1569914715316,1,11
1569914715971,1,11
1569914716567,1,11
1569914717110,1,11
1569914717627,1,11
1569914718160,1,11
1569914718761,1,11
1569914724776,0,12
1569914725296,0,12
1569914725895,1,12
1569914726779,1,12
1569914727688,-1,12
1569914728805,1,12
1569914729775,1,12
1569914730517,1,12
1569914731205,1,12
1569914732565,1,12
1569914733370,1,12
1569914734303,1,12
1569914735063,1,12
1569914736113,1,12
1569914736986,1,12
1569914737964,1,12
1569914738890,1,12
1569914740968,1,12
1569914742036,1,12
1569914743304,1,12
1569914744786,1,12
1569914745713,1,12
1569914746311,1,12
1569914747363,1,12
1569914748170,-1,12
1569914749199,-1,12
1569914750453,-1,12
1569914751328,1,12
1569914752390,-1,12
1569914753425,1,12
1569914754547,1,12
1569914755399,-1,12
1569914756329,1,12
1569914757206,1,12
1569914757940,1,12
1569914759859,1,12
1569914761137,-1,12
1569914762089,1,12
1569914763398,1,12
1569914764323,-1,12
1569914765917,-1,12
1569914767036,1,12
1569914767860,1,12
1569914769262,1,12
1569914770215,1,12
1569914771245,1,12
1569914772651,1,12
1569914773664,1,12
1569914774552,1,12
1569914775873,1,12
1569914777067,1,12
1569914777819,1,12
1569914778766,1,12
1569914779738,1,12
1569914780629,1,12
1569914781414,1,12
1569914782252,1,12
1569914783051,1,12
1569914783853,1,12
1569914784599,1,12
1569914790525,0,13
1569914791029,0,13
1569914791530,0,13
1569914792128,1,13
1569914794627,-1,13
1569914795226,1,13
1569914795919,-1,13
1569914797178,1,13
1569914797904,1,13
1569914798707,-1,13
1569914799633,1,13
1569914800492,-1,13
1569914801592,1,13
1569914802503,1,13
1569914803479,1,13
1569914804533,1,13
1569914805579,1,13
1569914806726,1,13
1569914807689,1,13
1569914808589,1,13
1569914809556,1,13
1569914810573,1,13
1569914811716,1,13
1569914812668,1,13
1569914813548,1,13
1569914814505,-1,13
1569914815364,1,13
1569914816350,1,13
1569914817180,1,13
1569914817976,1,13
1569914818874,-1,13
1569914819759,1,13
1569914820727,1,13
1569914821641,1,13
1569914822517,1,13
1569914823286,1,13
1569914824665,1,13
1569914825546,1,13
1569914826353,-1,13
1569914827238,1,13
1569914828479,-1,13
1569914829405,1,13
1569914830258,1,13
1569914831299,1,13
1569914832453,1,13
1569914833260,1,13
1569914834319,1,13
1569914835877,1,13
1569914836832,1,13
1569914837736,-1,13
1569914838986,1,13
1569914839926,1,13
1569914840800,1,13
1569914841587,1,13
1569914842348,1,13
1569914843319,1,13
1569914844250,1,13
1569914845009,1,13
1569914845776,1,13
1569914846432,1,13
1569914907642,0,21
1569914908157,1,21
1569914908624,1,21
1569914909068,1,21
1569914909535,1,21
1569914910020,1,21
1569914910575,1,21
1569914913484,1,21
1569914914120,1,21
1569914914655,1,21
1569914915262,1,21
1569914915758,1,21
1569914916261,1,21
1569914916741,1,21
1569914917196,1,21
1569914917655,1,21
1569914918112,1,21
1569914918593,1,21
1569914919647,1,21
1569914920154,1,21
1569914920850,1,21
1569914921315,1,21
1569914921729,1,21
1569914922376,1,21
1569914922889,1,21
1569914923388,1,21
1569914923968,1,21
1569914924419,1,21
1569914924915,1,21
1569914925445,1,21
1569914925933,1,21
1569914926512,1,21
1569914927005,1,21
1569914927577,1,21
1569914928032,1,21
1569914928498,1,21
1569914929025,1,21
1569914929497,1,21
1569914930027,1,21
1569914930560,-1,21
1569914931122,1,21
1569914931601,1,21
1569914932074,1,21
1569914932707,1,21
1569914933155,-1,21
1569914933639,1,21
1569914934105,1,21
1569914934648,1,21
1569914935130,1,21
1569914935567,1,21
1569914936147,1,21
1569914936637,1,21
1569914937168,1,21
1569914937686,1,21
1569914938253,1,21
1569914938822,1,21
1569914939367,1,21
1569914939818,1,21
1569914940289,1,21
1569914940812,1,21
1569914941249,1,21
1569914941741,1,21
1569914942205,1,21
1569914942759,1,21
1569914943321,1,21
1569914943817,1,21
1569914944357,1,21
1569914944882,1,21
1569914945364,1,21
1569914945833,1,21
1569914946374,1,21
1569914946820,1,21
1569914947324,1,21
1569914947921,1,21
1569914948422,1,21
1569914948883,1,21
1569914949385,1,21
1569914949896,1,21
1569914950336,1,21
