time_stamp,value,flag,mrr_30s,mhr_30s,sdrr_30s,sdhr_30s,cvrr_30s,rmsd_30s,prr20_30s,prr50_30s,reaction_time
1569966627357,1,11,474.84239541330646,134.7855819358212,129.18179064218023,31.840982852562018,27.20519311038759,158.49825165690208,77.04918032786885,62.295081967213115,6624
1569966632957,1,11,485.57754066342216,131.94664258567758,129.4295335876943,32.3305214030182,26.654761134722314,152.81911785283225,80.0,65.0,5600
1569966634629,1,11,479.83705647786456,133.441243749755,128.42679902546482,32.2482235553028,26.764668816567173,153.98221825325632,81.35593220338983,64.40677966101696,1672
1569966638348,1,11,475.3262703188004,134.69657161549193,128.12383827068274,32.22808311488904,26.954924705665924,149.36040611593054,73.77049180327869,55.73770491803279,3719
1569966640632,1,11,478.8746849798387,133.27116492533062,124.67895336221558,31.48756825189806,26.035820491840102,146.5683664301143,78.68852459016394,59.01639344262295,2284
1569966642784,1,11,480.1676565701844,133.24992239002916,127.23423333554341,32.163193085018094,26.497876646747038,147.48555775854942,78.33333333333333,58.333333333333336,2152
1569966644049,1,11,488.2005114946209,131.08477848175417,127.4046338095523,32.232061046332795,26.09678417163151,143.23163217979635,78.33333333333333,58.333333333333336,1265
1569966646409,1,11,486.2332823706455,131.34690928959316,125.11640618987443,31.747827663981766,25.73176512719687,140.46452591824905,78.33333333333333,60.0,2360
1569966648203,1,11,495.1705078125,128.9454661659357,125.34104658168069,31.594195895476794,25.31270433196761,150.64941572793737,81.35593220338983,67.79661016949153,1794
1569966650095,1,11,494.6705078125,128.67203358858265,121.49537761970682,30.914667869793693,24.56086944761996,152.42225324586803,81.35593220338983,71.1864406779661,1892
1569966656061,1,11,495.50384928385415,128.96380723686667,126.63166291035006,31.686876362608455,25.55614110634444,164.89458585828507,74.57627118644068,64.40677966101696,5966
1569966657474,1,11,494.5038370768229,129.28219304510444,127.09927454954752,31.789060612679574,25.702383888641535,163.83761827820592,74.57627118644068,61.016949152542374,1413
1569966658737,1,11,491.6704793294271,129.96822679692693,126.82883820399299,31.627342791246488,25.79549587296162,165.08980075977377,76.27118644067797,62.71186440677966,1263
1569966659933,1,11,495.08858994306144,129.21678123333265,128.36432221222657,31.835093596588433,25.927546063420557,163.63981470400466,75.86206896551724,62.06896551724138,1196
1569966660873,1,11,489.3371337890625,130.59990194419913,127.1585094498973,31.599817306757835,25.985869591640526,165.76092994470977,76.27118644067797,62.71186440677966,940
1569966662613,1,11,486.397216796875,131.25851462872157,126.0701563857482,31.35469577856139,25.919177172922957,167.3880361326869,76.66666666666667,63.333333333333336,1740
1569966663865,1,11,486.397216796875,131.0130897252849,124.1115493471805,30.895930704734464,25.51650072434746,165.51055868873246,76.66666666666667,66.66666666666667,1252
1569966665618,1,11,480.9873327036373,132.27000175356554,121.95317934551163,30.570709676759687,25.35475906610906,167.6666112588058,78.33333333333333,66.66666666666667,1753
1569966666770,1,11,486.56115522540983,130.62172781191538,120.87116999200846,30.32449323193257,24.841927616686192,169.75600597403718,81.66666666666667,71.66666666666667,1152
1569966667781,1,11,494.00384114583335,128.8729557281626,123.38817280723518,30.637066581822467,24.977168704000047,174.2308614829849,84.7457627118644,74.57627118644068,1011
1569966669068,1,11,495.50384521484375,128.66852845260453,125.39425684192362,30.88077811175215,25.306414481517166,179.93547209544118,84.7457627118644,74.57627118644068,1287
1569966672929,1,11,513.4522578798492,124.74575442641905,132.07691920975128,31.611259164231118,25.7233106258261,180.79886503264828,84.21052631578948,71.9298245614035,3861
1569966674145,1,11,516.6706714295505,124.07780900730414,133.32841661069702,31.728769478686832,25.805299968313903,184.09671417379909,83.92857142857143,69.64285714285714,1216
1569966675306,1,11,514.7408383018092,124.88627463472953,135.47779980278656,32.5541246595092,26.31961362338062,183.57217745249656,82.14285714285714,67.85714285714286,1161
1569966676611,1,11,513.3373166803729,124.82817703955706,132.5762566510244,31.70366849025893,25.82634309704245,177.72508365214807,82.14285714285714,66.07142857142857,1305
1569966677708,1,11,515.7934784470943,124.35079723634658,133.43036162647374,31.944102594205482,25.868950888676245,176.4899518163713,82.14285714285714,66.07142857142857,1097
1569966679223,1,11,515.866072029903,124.6802146653245,136.5889926054332,32.5361314937139,26.47760727274881,179.76734425155615,82.45614035087719,64.91228070175438,1515
1569966680677,1,11,507.5901510304418,126.78591329376424,136.25818537246167,32.86495637987975,26.8441349966796,167.43292289036347,80.70175438596492,59.64912280701754,1454
1569966681690,1,11,502.9349365234375,127.85499621433783,135.31110418559092,32.7139868233727,26.904296034977325,163.00493729470057,84.21052631578948,59.64912280701754,1013
1569966682812,1,11,499.8343898967161,128.66687947969234,135.0552342611341,32.84240866684524,27.019996421022853,165.90534636530666,86.20689655172414,62.06896551724138,1122
1569966684076,1,11,495.83717854817706,129.67206332843955,134.67319207311482,32.831543093520075,27.160769280641905,168.9361854495847,86.44067796610169,64.40677966101696,1264
1569966685025,1,11,493.3936581369174,130.145935421715,133.43850502725437,32.51828541557012,27.04503854612274,164.57495961034914,87.93103448275862,63.793103448275865,949
1569966685857,1,11,495.8371826171875,129.4352873896922,132.96328424873397,32.34760550175288,26.81591637539386,169.77688821603937,88.13559322033899,66.10169491525424,832
1569966686691,1,11,497.2919921875,129.14876271074027,133.6221226004433,32.54838999505973,26.869952603230768,171.14861765462976,87.93103448275862,67.24137931034483,834
1569966687687,1,11,495.17051188151044,129.62360922026676,132.78724380685634,32.45627142179163,26.816468392332506,169.03647901736488,88.13559322033899,67.79661016949153,996
1569966688496,1,11,501.35982603945973,128.08275455194973,133.4106762042968,32.52993538924194,26.60976593561301,169.01978305520635,87.93103448275862,67.24137931034483,809
1569966689400,1,11,489.1704630533854,131.02206304229372,130.76528719097868,32.224468999883776,26.73204885976684,166.77527218175362,88.13559322033899,67.79661016949153,904
1569966690461,1,11,492.6704915364583,130.16319282188687,131.29015761424813,32.357761894924415,26.64867489928255,166.32241289002508,88.13559322033899,66.10169491525424,1061
1569966691699,1,11,484.9217949538934,132.20048827078588,131.17042223727933,32.19742203371881,27.049809598628386,165.9380453591835,86.66666666666667,63.333333333333336,1238
1569966692456,1,11,482.7906314036885,132.98796404674547,132.42876763169363,32.63898804844868,27.42985447887916,165.32422055516489,83.33333333333333,60.0,757
1569966693272,1,11,479.197269562752,133.96637183976006,132.24892001137152,32.607432678831046,27.59801201122103,163.5029350518816,81.9672131147541,59.01639344262295,816
1569966694028,1,11,478.0364930199795,134.3461417313077,132.8395370605314,32.6664095521518,27.788576604543742,163.59632480207023,81.66666666666667,58.333333333333336,756
1569966695029,1,11,478.0682294291835,134.4370044845652,133.7470602792353,32.80326515581683,27.976563186164906,166.25216304177883,81.9672131147541,59.01639344262295,1001
1569966696050,1,11,473.55206495715726,135.7431245858185,134.04406908637566,32.79481731645242,28.306089024974003,164.54240603243446,81.9672131147541,55.73770491803279,1021
1569966697250,1,11,477.74563697076616,134.9844905143499,137.65612848155848,33.4583635458957,28.81368616035772,163.73837372036473,81.9672131147541,54.09836065573771,1200
1569966698514,1,11,485.24966780865776,133.4095043849046,142.12318742598458,34.21009897407517,29.28867279143119,159.72496274003166,81.66666666666667,51.666666666666664,1264
1569966701854,1,11,473.7133513419859,135.60332868846456,133.14995829294872,32.72893560728369,28.107706467581558,160.8443275926949,81.9672131147541,55.73770491803279,3340
1569966703028,1,11,472.54335239955356,135.8375697371185,132.42225226190524,32.53008189648127,28.023302325484234,156.93761878683196,82.25806451612904,54.83870967741935,1174
1569966704401,1,11,470.16493668094756,136.41976033972648,131.81673412591044,32.31047087421849,28.036274898857645,158.50343796067472,85.24590163934427,55.73770491803279,1373
1569966705298,1,11,471.4552710748488,136.04522865333524,131.72161652090017,32.3336882451097,27.939366595816022,160.10878170507692,85.24590163934427,57.377049180327866,897
1569966706355,1,11,471.27349950396825,136.34499608628948,133.37525669881708,32.78551846748387,28.30103047152008,164.21495005686765,83.87096774193549,56.45161290322581,1057
1569966707248,1,11,469.20999193948415,136.670318488244,131.5587007369075,32.25681061470094,28.03834168004571,161.24140705187355,83.87096774193549,56.45161290322581,893
1569966708230,1,11,464.5197360131048,137.61691130160958,127.57195446571843,31.650559824652607,27.463193611674537,160.96657360657753,83.60655737704919,57.377049180327866,982
