time_stamp,value,flag
1569958013117,0,11
1569958014816,1,11
1569958016464,1,11
1569958017766,1,11
1569958019281,-1,11
1569958021825,1,11
1569958023028,-1,11
1569958025790,1,11
1569958027599,1,11
1569958030017,1,11
1569958031651,1,11
1569958033283,1,11
1569958034917,1,11
1569958036424,1,11
1569958038299,1,11
1569958039440,1,11
1569958041060,1,11
1569958044402,-1,11
1569958046531,1,11
1569958048077,1,11
1569958049682,1,11
1569958051212,1,11
1569958052476,1,11
1569958053386,1,11
1569958054575,1,11
1569958055708,1,11
1569958057095,1,11
1569958058299,1,11
1569958059440,1,11
1569958060478,1,11
1569958061809,1,11
1569958062668,1,11
1569958063540,1,11
1569958064438,1,11
1569958065137,1,11
1569958065923,1,11
1569958066531,1,11
1569958067116,1,11
1569958067788,1,11
1569958068523,1,11
1569958069767,1,11
1569958070834,1,11
1569958071643,1,11
1569958072467,1,11
1569958073683,1,11
1569958074798,-1,11
1569958076331,1,11
1569958078800,1,11
1569958080677,1,11
1569958081682,1,11
1569958082516,1,11
1569958083316,1,11
1569958084359,1,11
1569958085092,1,11
1569958086053,1,11
1569958087067,-1,11
1569958088799,1,11
1569958089749,1,11
1569958091236,1,11
1569958091909,1,11
1569958097911,0,12
1569958101191,0,12
1569958103596,1,12
1569958106298,1,12
1569958108110,1,12
1569958110338,1,12
1569958112970,1,12
1569958116897,1,12
1569958119353,1,12
1569958121009,1,12
1569958122731,1,12
1569958124882,1,12
1569958126784,1,12
1569958128671,1,12
1569958130220,1,12
1569958132082,1,12
1569958134093,1,12
1569958136562,1,12
1569958138983,1,12
1569958141041,1,12
1569958142013,1,12
1569958142913,1,12
1569958144071,-1,12
1569958145637,1,12
1569958147130,-1,12
1569958148656,-1,12
1569958149368,1,12
1569958150280,1,12
1569958152456,-1,12
1569958153754,1,12
1569958157224,1,12
1569958160352,-1,12
1569958162277,-1,12
1569958162848,1,12
1569958163581,1,12
1569958165280,1,12
1569958166954,1,12
1569958168008,1,12
1569958169392,1,12
1569958170212,1,12
1569958170984,1,12
1569958172584,1,12
1569958174078,1,12
1569958176123,1,12
1569958177745,1,12
1569958179530,1,12
1569958180533,1,12
1569958181619,1,12
1569958182798,1,12
1569958184801,1,12
1569958186271,1,12
1569958187030,1,12
1569958188615,1,12
1569958189821,1,12
1569958191076,1,12
1569958193695,-1,12
1569958196215,1,12
1569958197470,1,12
1569958198687,1,12
1569958199816,1,12
1569958206885,0,13
1569958207674,0,13
1569958210453,0,13
1569958211493,1,13
1569958217825,1,13
1569958219851,1,13
1569958222208,-1,13
1569958223448,1,13
1569958225112,-1,13
1569958226479,-1,13
1569958228035,1,13
1569958230012,-1,13
1569958231419,-1,13
1569958232256,1,13
1569958233701,1,13
1569958234923,1,13
1569958236532,1,13
1569958238649,1,13
1569958242034,1,13
1569958243428,1,13
1569958245242,1,13
1569958246115,1,13
1569958248084,-1,13
1569958248742,1,13
1569958250466,1,13
1569958251826,-1,13
1569958253160,1,13
1569958253899,1,13
1569958255309,1,13
1569958256184,1,13
1569958257375,-1,13
1569958258478,1,13
1569958259669,1,13
1569958260557,1,13
1569958261489,1,13
1569958262328,1,13
1569958263272,-1,13
1569958263944,1,13
1569958264749,-1,13
1569958265671,1,13
1569958266600,-1,13
1569958267968,1,13
1569958268879,1,13
1569958270910,1,13
1569958272063,1,13
1569958273522,1,13
1569958275807,-1,13
1569958276543,1,13
1569958277165,1,13
1569958277950,-1,13
1569958279250,1,13
1569958279979,1,13
1569958280765,1,13
1569958281632,1,13
1569958282270,1,13
1569958282857,1,13
1569958284534,1,13
1569958285829,1,13
1569958287414,1,13
1569958288324,1,13
1569958349990,0,21
1569958351566,1,21
1569958352761,1,21
1569958354171,1,21
1569958355195,1,21
1569958356378,1,21
1569958357736,-1,21
1569958359082,1,21
1569958359653,1,21
1569958360188,1,21
1569958360674,1,21
1569958361282,1,21
1569958361821,1,21
1569958362365,1,21
1569958362900,1,21
1569958363470,1,21
1569958363993,1,21
1569958364503,1,21
1569958365062,1,21
1569958365573,1,21
1569958366386,1,21
1569958366909,1,21
1569958367468,1,21
1569958368270,1,21
1569958368767,1,21
1569958369291,1,21
1569958369891,1,21
1569958370393,1,21
1569958370890,1,21
1569958371439,1,21
1569958371973,1,21
1569958372472,1,21
1569958372996,1,21
1569958373537,-1,21
1569958374706,1,21
1569958375251,1,21
1569958375851,1,21
1569958376435,1,21
1569958377080,1,21
1569958377795,1,21
1569958378254,1,21
1569958378726,1,21
1569958379275,1,21
1569958380367,1,21
1569958380780,-1,21
1569958381507,1,21
1569958382120,1,21
1569958382809,1,21
1569958383306,1,21
1569958383838,1,21
1569958384486,1,21
1569958385144,1,21
1569958385980,1,21
1569958386469,1,21
1569958387376,1,21
1569958388010,1,21
1569958388814,1,21
1569958389273,1,21
1569958389743,1,21
1569958390188,1,21
1569958390673,1,21
1569958391208,1,21
1569958391694,1,21
1569958392181,1,21
1569958392703,1,21
1569958393213,1,21
1569958393761,1,21
1569958394333,1,21
1569958394933,1,21
