time_stamp,red
1569957805465,24706.0
1569957805479,31180.0
1569957805484,31167.0
1569957805495,31144.0
1569957805505,31134.0
1569957805515,31127.0
1569957805525,31110.0
1569957805535,31119.0
1569957805545,31121.0
1569957805555,31123.0
1569957805565,31130.0
1569957805575,31124.0
1569957805585,31123.0
1569957805595,31114.0
1569957805606,31110.0
1569957805615,31103.0
1569957805625,31104.0
1569957805635,31095.0
1569957805646,31086.0
1569957805656,31072.0
1569957805666,31073.0
1569957805677,31074.0
1569957805687,31066.0
1569957805696,31068.0
1569957805708,31063.0
1569957805716,31061.0
1569957805727,31056.0
1569957805737,31063.0
1569957805747,31052.0
1569957805757,31055.0
1569957805768,31053.0
1569957805777,31052.0
1569957805787,31047.0
1569957805797,31036.0
1569957805808,31036.0
1569957805817,31029.0
1569957805827,31018.0
1569957805838,31030.0
1569957805847,31020.0
1569957805858,31026.0
1569957805867,31031.0
1569957805877,31024.0
1569957805887,31026.0
1569957805897,31029.0
1569957805908,31027.0
1569957805919,31008.0
1569957805928,30988.0
1569957805938,30950.0
1569957805948,30936.0
1569957805959,30905.0
1569957805967,30896.0
1569957805977,30888.0
1569957805987,30884.0
1569957805997,30892.0
1569957806009,30883.0
1569957806017,30894.0
1569957806027,30889.0
1569957806037,30906.0
1569957806048,30903.0
1569957806059,30902.0
1569957806067,30910.0
1569957806077,30916.0
1569957806087,30909.0
1569957806097,30920.0
1569957806108,30926.0
1569957806119,30921.0
1569957806128,30937.0
1569957806138,30948.0
1569957806150,30941.0
1569957806160,30949.0
1569957806169,30953.0
1569957806179,30948.0
1569957806189,30936.0
1569957806199,30937.0
1569957806209,30941.0
1569957806219,30950.0
1569957806229,30937.0
1569957806240,30932.0
1569957806249,30937.0
1569957806260,30944.0
1569957806269,30951.0
1569957806280,30959.0
1569957806290,30966.0
1569957806299,30951.0
1569957806310,30952.0
1569957806319,30966.0
1569957806330,30966.0
1569957806340,30965.0
1569957806350,30965.0
1569957806360,30972.0
1569957806370,30969.0
1569957806380,30970.0
1569957806390,30958.0
1569957806400,30961.0
1569957806410,30964.0
1569957806420,30956.0
1569957806430,30947.0
1569957806440,30955.0
1569957806450,30959.0
1569957806460,30965.0
1569957806470,30964.0
1569957806480,30962.0
1569957806493,30950.0
1569957806500,30944.0
1569957806511,30934.0
1569957806520,30900.0
1569957806530,30869.0
1569957806541,30849.0
1569957806551,30850.0
1569957806561,30837.0
1569957806571,30829.0
1569957806581,30840.0
1569957806591,30842.0
1569957806601,30847.0
1569957806611,30853.0
1569957806620,30844.0
1569957806631,30863.0
1569957806641,30860.0
1569957806651,30861.0
1569957806661,30870.0
1569957806671,30867.0
1569957806681,30864.0
1569957806691,30872.0
1569957806701,30878.0
1569957806711,30893.0
1569957806721,30891.0
1569957806731,30896.0
1569957806741,30900.0
1569957806752,30899.0
1569957806761,30906.0
1569957806771,30901.0
1569957806781,30900.0
1569957806791,30907.0
1569957806801,30920.0
1569957806811,30914.0
1569957806821,30907.0
1569957806831,30912.0
1569957806842,30907.0
1569957806852,30903.0
1569957806862,30907.0
1569957806872,30905.0
1569957806882,30913.0
1569957806892,30899.0
1569957806902,30909.0
1569957806912,30913.0
1569957806922,30918.0
1569957806932,30915.0
1569957806943,30917.0
1569957806952,30921.0
1569957806963,30917.0
1569957806972,30923.0
1569957806982,30919.0
1569957806992,30927.0
1569957807003,30921.0
1569957807013,30920.0
1569957807024,30923.0
1569957807033,30918.0
1569957807043,30914.0
1569957807056,30917.0
1569957807063,30921.0
1569957807073,30914.0
1569957807083,30909.0
1569957807093,30898.0
1569957807103,30875.0
1569957807114,30845.0
1569957807123,30824.0
1569957807133,30803.0
1569957807143,30793.0
1569957807153,30784.0
1569957807163,30784.0
1569957807173,30779.0
1569957807183,30779.0
1569957807193,30778.0
1569957807203,30787.0
1569957807213,30790.0
1569957807223,30790.0
1569957807235,30788.0
1569957807244,30790.0
1569957807254,30799.0
1569957807263,30800.0
1569957807273,30805.0
1569957807284,30806.0
1569957807294,30821.0
