time_stamp,value,flag
1572327260569,0,11
1572327261525,1,11
1572327262869,-1,11
1572327263701,1,11
1572327265009,-1,11
1572327265833,1,11
1572327266844,-1,11
1572327268020,1,11
1572327271815,-1,11
1572327272417,1,11
1572327275707,-1,11
1572327276380,1,11
1572327277577,1,11
1572327280854,1,11
1572327283065,1,11
1572327284640,1,11
1572327285584,1,11
1572327287255,1,11
1572327288683,1,11
1572327290199,1,11
1572327291413,1,11
1572327292120,-1,11
1572327293343,1,11
1572327294051,1,11
1572327297328,1,11
1572327298165,1,11
1572327300863,1,11
1572327301418,1,11
1572327301868,1,11
1572327302345,1,11
1572327302745,1,11
1572327303146,1,11
1572327303765,-1,11
1572327305002,1,11
1572327306465,1,11
1572327307134,1,11
1572327308733,1,11
1572327309362,1,11
1572327309954,1,11
1572327310699,1,11
1572327311668,1,11
1572327312491,1,11
1572327313675,1,11
1572327315336,1,11
1572327316052,1,11
1572327316736,1,11
1572327317141,-1,11
1572327317581,1,11
1572327319253,-1,11
1572327321512,1,11
1572327323396,-1,11
1572327324057,1,11
1572327325168,1,11
1572327326801,1,11
1572327328142,-1,11
1572327328663,1,11
1572327331711,1,11
1572327332567,1,11
1572327333290,1,11
1572327334831,-1,11
1572327342050,0,12
1572327343100,0,12
1572327344004,1,12
1572327346437,1,12
1572327349222,1,12
1572327350762,-1,12
1572327353622,1,12
1572327357065,1,12
1572327358113,1,12
1572327361802,-1,12
1572327363002,-1,12
1572327363869,1,12
1572327364607,1,12
1572327365887,-1,12
1572327369452,-1,12
1572327373397,1,12
1572327374173,1,12
1572327376693,-1,12
1572327379727,-1,12
1572327380349,1,12
1572327381422,1,12
1572327382294,-1,12
1572327383172,1,12
1572327383726,1,12
1572327384806,1,12
1572327386215,-1,12
1572327387781,-1,12
1572327388907,1,12
1572327389506,1,12
1572327390852,-1,12
1572327391409,-1,12
1572327392358,1,12
1572327392997,1,12
1572327393751,-1,12
1572327394333,-1,12
1572327395512,1,12
1572327396148,1,12
