time_stamp,value,flag,mrr_30s,mhr_30s,sdrr_30s,sdhr_30s,cvrr_30s,rmsd_30s,prr20_30s,prr50_30s,reaction_time
1572327261525,1,11,0.4094606204977358,0.4723982693138518,0.3807646871748669,0.3540214561599033,0.4443067114628638,0.3416228224517942,0.4095744680851064,0.18694484610617626,0
1572327262869,-1,11,0.37131484826763694,0.525908214737022,0.4296728730781205,0.4515189120924578,0.5238044166277467,0.3558727209746896,0.339285714285714,0.16544481870418082,0
1572327263701,1,11,0.35421202292768084,0.5539841031508319,0.4716545234057725,0.5108354326501663,0.5800655248841244,0.3717079719610844,0.4218750000000005,0.2669902912621358,0
1572327265009,-1,11,0.3499674273700244,0.5586806163865978,0.4657545147588262,0.5174386910823412,0.5782698547036094,0.3552898998115553,0.4336734693877555,0.2843273231622747,0
1572327265833,1,11,0.3327340411039028,0.57745486222077,0.4595536166807688,0.5126816484302015,0.5883838651702005,0.3746419123126058,0.44499999999999984,0.35922330097087385,0
1572327266844,-1,11,0.34447810290576064,0.5623390391237069,0.4551497937551694,0.5000586379422101,0.5730233872575747,0.3857955198592152,0.5280612244897962,0.4032098276203684,0
1572327268020,1,11,0.3524071436771028,0.5531706058907744,0.4644385890787846,0.4849462358010215,0.5747158339051235,0.3758079748635769,0.5280612244897962,0.4032098276203684,0
1572327271815,-1,11,0.4508387913467479,0.4511703647406322,0.5219376275622107,0.4657900352619058,0.5411342033949338,0.3610409455713656,0.597826086956522,0.4833262980160404,1
1572327272417,1,11,0.4501899227062143,0.4514751535313968,0.5189242869480026,0.4645274839637994,0.5389095182407171,0.3351746617463439,0.597826086956522,0.4833262980160404,0
1572327275707,-1,11,0.3934215289703757,0.5315590054759938,0.59886799194053,0.6158636952467547,0.6655377975366585,0.5064775505779998,0.6145833333333335,0.5097087378640779,1
1572327276380,1,11,0.39279917515326135,0.53213199793619,0.5986212091647034,0.6150261962721018,0.6658988975726883,0.5274618851113645,0.7109374999999996,0.5703883495145632,0
1572327277577,1,11,0.3973891462977779,0.5333813735705222,0.6309319126455111,0.6470540613865945,0.6922290860326217,0.5301778979410176,0.7047872340425534,0.6207395166287955,0
1572327280854,1,11,0.4399569192251207,0.4940763233698633,0.6737072672332156,0.6659098937711991,0.6916087660392862,0.5073786911325405,0.6063829787234041,0.5587688494112786,1
