time_stamp,red
1572545615032,23356.0
1572545615042,28528.0
1572545615053,28509.0
1572545615063,28490.0
1572545615074,28481.0
1572545615084,28478.0
1572545615095,28472.0
1572545615105,28478.0
1572545615114,28480.0
1572545615124,28477.0
1572545615134,28451.0
1572545615143,28472.0
1572545615153,28459.0
1572545615163,28464.0
1572545615178,28465.0
1572545615185,28458.0
1572545615194,28466.0
1572545615204,28459.0
1572545615214,28460.0
1572545615225,28463.0
1572545615235,28460.0
1572545615244,28464.0
1572545615254,28469.0
1572545615264,28471.0
1572545615274,28469.0
1572545615285,28477.0
1572545615294,28463.0
1572545615304,28452.0
1572545615314,28432.0
1572545615326,28409.0
1572545615336,28384.0
1572545615345,28348.0
1572545615356,28352.0
1572545615365,28336.0
1572545615376,28323.0
1572545615386,28314.0
1572545615396,28311.0
1572545615405,28311.0
1572545615415,28306.0
1572545615426,28300.0
1572545615438,28303.0
1572545615448,28306.0
1572545615457,28298.0
1572545615466,28306.0
1572545615476,28296.0
1572545615487,28298.0
1572545615497,28292.0
1572545615507,28295.0
1572545615516,28309.0
1572545615527,28319.0
1572545615540,28310.0
1572545615546,28319.0
1572545615556,28314.0
1572545615567,28314.0
1572545615576,28305.0
1572545615586,28309.0
1572545615596,28307.0
1572545615607,28299.0
1572545615617,28289.0
1572545615627,28291.0
1572545615636,28293.0
1572545615646,28292.0
1572545615656,28286.0
1572545615666,28285.0
1572545615676,28299.0
1572545615686,28289.0
1572545615700,28286.0
1572545615710,28287.0
1572545615720,28286.0
1572545615726,28293.0
1572545615736,28294.0
1572545615746,28300.0
1572545615759,28304.0
1572545615769,28300.0
1572545615779,28303.0
1572545615789,28301.0
1572545615798,28305.0
1572545615808,28316.0
1572545615818,28315.0
1572545615829,28320.0
1572545615839,28319.0
1572545615849,28317.0
1572545615859,28316.0
1572545615869,28323.0
1572545615878,28325.0
1572545615887,28332.0
1572545615897,28342.0
1572545615907,28338.0
1572545615917,28341.0
1572545615927,28346.0
1572545615937,28338.0
1572545615947,28334.0
1572545615959,28307.0
1572545615969,28296.0
1572545615979,28276.0
1572545615989,28259.0
1572545615999,28240.0
1572545616009,28222.0
1572545616019,28218.0
1572545616029,28203.0
1572545616040,28198.0
1572545616053,28188.0
1572545616060,28195.0
1572545616070,28190.0
1572545616082,28186.0
1572545616089,28181.0
1572545616099,28162.0
1572545616110,28151.0
1572545616120,28139.0
1572545616129,28105.0
1572545616139,28085.0
1572545616149,28066.0
1572545616160,28044.0
1572545616169,28049.0
1572545616180,28041.0
1572545616190,28051.0
1572545616200,28046.0
1572545616210,28047.0
1572545616220,28053.0
1572545616230,28048.0
1572545616240,28047.0
1572545616250,28045.0
1572545616263,28041.0
1572545616270,28044.0
1572545616280,28039.0
1572545616290,28036.0
1572545616300,28043.0
1572545616310,28037.0
1572545616321,28047.0
1572545616330,28037.0
1572545616340,28046.0
1572545616350,28042.0
1572545616361,28052.0
1572545616371,28069.0
1572545616381,28069.0
1572545616391,28070.0
1572545616401,28076.0
1572545616411,28076.0
1572545616421,28088.0
1572545616431,28086.0
1572545616444,28089.0
1572545616451,28101.0
1572545616459,28097.0
1572545616469,28100.0
1572545616479,28106.0
1572545616489,28110.0
1572545616499,28118.0
1572545616509,28121.0
1572545616521,28125.0
1572545616531,28138.0
1572545616541,28150.0
1572545616551,28142.0
1572545616561,28142.0
1572545616571,28159.0
1572545616581,28157.0
1572545616591,28168.0
1572545616602,28173.0
1572545616612,28171.0
1572545616622,28162.0
1572545616631,28157.0
1572545616641,28135.0
1572545616651,28107.0
1572545616661,28078.0
1572545616672,28055.0
1572545616682,28036.0
1572545616692,28014.0
1572545616702,28001.0
1572545616712,28000.0
1572545616722,27993.0
1572545616732,27990.0
1572545616742,27990.0
1572545616752,27987.0
1572545616762,27991.0
1572545616772,27982.0
1572545616782,27983.0
1572545616793,27991.0
1572545616805,27984.0
1572545616812,27995.0
1572545616822,27994.0
1572545616832,27994.0
1572545616842,28007.0
1572545616852,28014.0
1572545616862,28004.0
1572545616872,28005.0
1572545616883,28008.0
1572545616893,28019.0
1572545616903,28010.0
1572545616913,28014.0
1572545616923,28009.0
1572545616933,28015.0
1572545616943,28012.0
1572545616953,28021.0
1572545616963,28013.0
1572545616974,28018.0
1572545616985,28009.0
1572545616997,28016.0
1572545617001,28020.0
1572545617011,28025.0
1572545617021,28033.0
1572545617032,28040.0
1572545617041,28036.0
1572545617052,28047.0
1572545617062,28038.0
1572545617072,28050.0
1572545617082,28057.0
1572545617092,28057.0
1572545617102,28064.0
1572545617113,28069.0
1572545617123,28068.0
1572545617134,28077.0
1572545617143,28083.0
1572545617154,28085.0
1572545617164,28091.0
1572545617174,28093.0
1572545617184,28097.0
1572545617194,28096.0
1572545617204,28106.0
1572545617214,28103.0
1572545617224,28113.0
1572545617234,28114.0
1572545617245,28131.0
1572545617255,28128.0
1572545617264,28127.0
1572545617275,28141.0
1572545617285,28135.0
1572545617295,28139.0
1572545617305,28129.0
1572545617315,28120.0
1572545617325,28090.0
1572545617336,28058.0
1572545617348,28031.0
1572545617355,28004.0
1572545617365,27990.0
1572545617375,27968.0
1572545617385,27957.0
1572545617395,27952.0
1572545617407,27948.0
1572545617415,27951.0
1572545617425,27944.0
1572545617435,27955.0
1572545617445,27950.0
1572545617455,27949.0
1572545617465,27954.0
1572545617475,27968.0
1572545617485,27959.0
1572545617495,27958.0
1572545617505,27972.0
1572545617515,27978.0
1572545617526,27975.0
1572545617536,27978.0
1572545617546,27985.0
1572545617556,27992.0
1572545617566,27990.0
1572545617576,28002.0
1572545617586,27999.0
1572545617596,28012.0
1572545617606,28010.0
1572545617616,28019.0
1572545617626,28013.0
1572545617636,28009.0
1572545617646,28014.0
1572545617656,28021.0
1572545617667,28024.0
1572545617676,28030.0
1572545617686,28037.0
1572545617697,28048.0
1572545617707,28051.0
1572545617716,28065.0
1572545617726,28071.0
1572545617736,28084.0
1572545617746,28094.0
1572545617756,28094.0
1572545617766,28104.0
1572545617777,28110.0
1572545617787,28115.0
1572545617797,28116.0
1572545617807,28131.0
1572545617817,28144.0
1572545617827,28156.0
1572545617837,28161.0
1572545617847,28160.0
1572545617857,28174.0
1572545617867,28172.0
1572545617879,28186.0
1572545617887,28198.0
1572545617897,28202.0
1572545617907,28215.0
1572545617917,28214.0
1572545617927,28215.0
1572545617937,28229.0
1572545617947,28221.0
1572545617958,28213.0
1572545617967,28177.0
1572545617978,28152.0
1572545617987,28116.0
1572545617997,28104.0
1572545618007,28086.0
1572545618017,28071.0
1572545618027,28069.0
1572545618038,28064.0
1572545618048,28054.0
1572545618060,28042.0
1572545618068,28048.0
1572545618078,28051.0
1572545618088,28057.0
1572545618098,28059.0
1572545618108,28057.0
1572545618119,28052.0
1572545618128,28056.0
1572545618137,28067.0
1572545618146,28070.0
1572545618156,28075.0
1572545618166,28083.0
1572545618176,28086.0
1572545618186,28095.0
1572545618196,28101.0
1572545618209,28101.0
1572545618218,28113.0
1572545618229,28117.0
