time_stamp,red
1571281359835,23868.0
1571281359847,29767.0
1571281359855,29751.0
1571281359865,29748.0
1571281359876,29731.0
1571281359885,29721.0
1571281359895,29701.0
1571281359906,29694.0
1571281359915,29697.0
1571281359925,29682.0
1571281359935,29672.0
1571281359945,29664.0
1571281359956,29657.0
1571281359966,29654.0
1571281359976,29636.0
1571281359986,29650.0
1571281359996,29624.0
1571281360007,29633.0
1571281360016,29619.0
1571281360026,29607.0
1571281360036,29615.0
1571281360046,29608.0
1571281360057,29588.0
1571281360066,29596.0
1571281360075,29590.0
1571281360085,29581.0
1571281360096,29590.0
1571281360106,29589.0
1571281360118,29577.0
1571281360126,29567.0
1571281360136,29579.0
1571281360145,29587.0
1571281360155,29577.0
1571281360165,29574.0
1571281360176,29575.0
1571281360185,29575.0
1571281360195,29580.0
1571281360205,29577.0
1571281360215,29574.0
1571281360226,29589.0
1571281360235,29589.0
1571281360246,29575.0
1571281360255,29587.0
1571281360266,29584.0
1571281360275,29580.0
1571281360286,29571.0
1571281360301,29583.0
1571281360305,29583.0
1571281360315,29578.0
1571281360325,29582.0
1571281360335,29580.0
1571281360345,29584.0
1571281360355,29572.0
1571281360365,29572.0
1571281360376,29584.0
1571281360385,29563.0
1571281360395,29571.0
1571281360404,29567.0
1571281360415,29559.0
1571281360425,29553.0
1571281360434,29551.0
1571281360445,29555.0
1571281360454,29546.0
1571281360464,29545.0
1571281360479,29533.0
1571281360486,29542.0
1571281360495,29530.0
1571281360504,29527.0
1571281360514,29533.0
1571281360524,29533.0
1571281360534,29522.0
1571281360544,29518.0
1571281360554,29516.0
1571281360564,29515.0
1571281360574,29509.0
1571281360586,29502.0
1571281360596,29479.0
1571281360605,29491.0
1571281360615,29482.0
1571281360625,29479.0
1571281360636,29467.0
1571281360648,29473.0
1571281360656,29466.0
1571281360670,29449.0
1571281360675,29463.0
1571281360684,29447.0
1571281360694,29445.0
1571281360704,29443.0
1571281360714,29435.0
1571281360724,29446.0
1571281360734,29433.0
1571281360744,29431.0
1571281360754,29420.0
1571281360765,29427.0
1571281360775,29429.0
1571281360785,29422.0
1571281360796,29434.0
1571281360805,29427.0
1571281360815,29438.0
1571281360826,29434.0
1571281360842,29443.0
1571281360846,29441.0
1571281360855,29450.0
1571281360865,29451.0
1571281360875,29447.0
1571281360884,29450.0
1571281360895,29441.0
1571281360905,29453.0
1571281360915,29451.0
1571281360925,29449.0
1571281360936,29452.0
1571281360946,29470.0
1571281360955,29477.0
1571281360965,29478.0
1571281360975,29477.0
1571281360985,29486.0
1571281360995,29493.0
1571281361005,29488.0
1571281361021,29492.0
1571281361025,29499.0
1571281361035,29500.0
1571281361044,29507.0
1571281361054,29511.0
1571281361065,29514.0
1571281361074,29519.0
1571281361084,29522.0
1571281361094,29527.0
1571281361104,29520.0
1571281361114,29524.0
1571281361124,29519.0
1571281361134,29531.0
1571281361145,29534.0
1571281361154,29541.0
1571281361164,29539.0
1571281361174,29527.0
1571281361184,29534.0
1571281361195,29529.0
1571281361204,29528.0
1571281361214,29522.0
1571281361224,29510.0
1571281361234,29514.0
1571281361244,29511.0
1571281361254,29507.0
1571281361264,29510.0
1571281361275,29497.0
1571281361284,29505.0
1571281361294,29498.0
1571281361304,29507.0
1571281361314,29486.0
1571281361324,29485.0
1571281361335,29466.0
1571281361344,29463.0
1571281361354,29455.0
1571281361364,29463.0
1571281361374,29465.0
1571281361385,29465.0
1571281361394,29479.0
1571281361404,29478.0
1571281361414,29485.0
1571281361424,29475.0
1571281361434,29479.0
1571281361444,29470.0
1571281361454,29465.0
1571281361464,29471.0
1571281361474,29473.0
1571281361484,29471.0
1571281361494,29478.0
1571281361504,29470.0
1571281361514,29461.0
1571281361524,29453.0
1571281361533,29441.0
1571281361543,29444.0
1571281361554,29431.0
1571281361565,29439.0
1571281361574,29437.0
1571281361583,29431.0
1571281361594,29430.0
1571281361603,29423.0
1571281361613,29419.0
1571281361624,29424.0
1571281361634,29413.0
1571281361643,29407.0
1571281361654,29408.0
1571281361663,29418.0
1571281361673,29394.0
1571281361683,29403.0
1571281361693,29394.0
1571281361704,29388.0
1571281361713,29393.0
1571281361723,29387.0
1571281361734,29379.0
1571281361744,29366.0
1571281361753,29366.0
1571281361763,29353.0
1571281361773,29360.0
1571281361783,29356.0
1571281361793,29350.0
1571281361803,29351.0
1571281361813,29357.0
1571281361823,29340.0
1571281361833,29351.0
1571281361843,29340.0
1571281361853,29344.0
1571281361864,29347.0
1571281361873,29349.0
1571281361883,29353.0
1571281361893,29354.0
1571281361903,29344.0
1571281361914,29357.0
1571281361924,29354.0
1571281361933,29346.0
1571281361942,29340.0
1571281361953,29338.0
1571281361963,29342.0
1571281361972,29329.0
1571281361982,29327.0
1571281361993,29324.0
1571281362003,29322.0
1571281362013,29324.0
1571281362023,29303.0
1571281362033,29309.0
1571281362042,29311.0
1571281362053,29303.0
1571281362063,29290.0
1571281362072,29290.0
1571281362083,29289.0
1571281362093,29278.0
1571281362104,29274.0
1571281362111,29279.0
1571281362121,29274.0
1571281362131,29277.0
1571281362141,29280.0
1571281362151,29286.0
1571281362161,29292.0
1571281362172,29290.0
1571281362182,29279.0
1571281362192,29273.0
1571281362202,29276.0
1571281362212,29290.0
1571281362222,29285.0
1571281362233,29283.0
1571281362242,29286.0
1571281362252,29276.0
1571281362262,29273.0
1571281362273,29269.0
1571281362285,29259.0
1571281362292,29263.0
1571281362300,29268.0
1571281362310,29269.0
1571281362320,29266.0
1571281362330,29267.0
1571281362340,29269.0
1571281362351,29265.0
1571281362362,29263.0
1571281362372,29254.0
1571281362382,29258.0
1571281362392,29254.0
1571281362401,29246.0
1571281362414,29248.0
1571281362422,29254.0
1571281362432,29250.0
1571281362442,29251.0
1571281362453,29260.0
1571281362465,29256.0
1571281362472,29259.0
1571281362482,29262.0
1571281362492,29257.0
1571281362501,29260.0
1571281362512,29263.0
1571281362522,29283.0
1571281362532,29281.0
1571281362542,29275.0
1571281362552,29289.0
1571281362562,29297.0
1571281362572,29297.0
1571281362582,29297.0
1571281362592,29325.0
1571281362602,29326.0
1571281362612,29329.0
1571281362622,29348.0
1571281362632,29353.0
1571281362641,29374.0
1571281362652,29376.0
1571281362662,29365.0
1571281362671,29365.0
1571281362682,29358.0
1571281362692,29357.0
1571281362703,29351.0
1571281362714,29363.0
1571281362723,29361.0
1571281362731,29366.0
1571281362742,29370.0
1571281362749,29366.0
1571281362760,29368.0
1571281362769,29359.0
1571281362779,29363.0
1571281362789,29358.0
1571281362799,29368.0
1571281362809,29363.0
1571281362819,29348.0
1571281362834,29348.0
1571281362843,29346.0
1571281362851,29344.0
1571281362862,29339.0
1571281362870,29326.0
1571281362880,29334.0
1571281362890,29321.0
1571281362901,29325.0
1571281362910,29318.0
1571281362920,29320.0
1571281362934,29303.0
1571281362943,29314.0
1571281362953,29314.0
1571281362960,29324.0
1571281362970,29322.0
1571281362981,29325.0
1571281362990,29322.0
1571281363000,29319.0
1571281363010,29314.0
1571281363020,29323.0
1571281363030,29332.0
1571281363040,29331.0
1571281363050,29312.0
1571281363063,29325.0
1571281363073,29321.0
1571281363083,29318.0
1571281363093,29322.0
1571281363100,29328.0
1571281363110,29334.0
1571281363120,29339.0
1571281363129,29337.0
1571281363142,29339.0
1571281363150,29372.0
1571281363158,29397.0
1571281363168,29427.0
1571281363177,29448.0
1571281363187,29445.0
1571281363197,29453.0
1571281363208,29470.0
1571281363217,29485.0
1571281363228,29497.0
1571281363237,29486.0
1571281363248,29496.0
1571281363258,29490.0
1571281363267,29489.0
1571281363277,29490.0
1571281363288,29493.0
1571281363298,29501.0
1571281363308,29496.0
1571281363318,29499.0
1571281363328,29495.0
1571281363338,29490.0
1571281363348,29503.0
1571281363358,29508.0
1571281363367,29506.0
1571281363378,29500.0
1571281363387,29502.0
1571281363398,29505.0
1571281363408,29504.0
1571281363418,29495.0
1571281363427,29488.0
1571281363437,29478.0
1571281363448,29469.0
