time_stamp,value,flag
1571281620334,0,11
1571281621496,-1,11
1571281623653,-1,11
1571281624459,-1,11
1571281625172,-1,11
1571281625905,-1,11
1571281626726,-1,11
1571281627398,-1,11
1571281628146,-1,11
1571281628914,-1,11
1571281630771,-1,11
1571281630985,-1,11
1571281631681,-1,11
1571281631906,-1,11
1571281632512,-1,11
1571281633358,-1,11
1571281633960,-1,11
1571281634175,1,11
1571281634389,-1,11
1571281635602,-1,11
1571281636439,-1,11
1571281637717,1,11
1571281640491,1,11
1571281641286,1,11
1571281642090,1,11
1571281643662,-1,11
1571281645189,1,11
1571281645920,1,11
1571281646533,1,11
1571281647038,1,11
1571281647883,1,11
1571281649167,1,11
1571281649743,1,11
1571281650253,1,11
1571281650717,1,11
1571281651201,1,11
1571281651639,1,11
1571281652278,1,11
1571281652886,1,11
1571281653280,1,11
1571281654039,-1,11
1571281654725,1,11
1571281655291,1,11
1571281655569,-1,11
1571281655985,1,11
1571281656688,-1,11
1571281657093,1,11
1571281657508,-1,11
1571281657723,1,11
1571281658098,1,11
1571281658781,-1,11
1571281659436,1,11
1571281660305,1,11
1571281661002,1,11
1571281662201,-1,11
1571281663078,-1,11
1571281663795,-1,11
1571281664234,-1,11
1571281664840,-1,11
1571281665075,-1,11
1571281671378,0,12
1571281671885,0,12
1571281672513,1,12
1571281672861,-1,12
1571281673494,1,12
1571281674253,1,12
1571281674851,-1,12
1571281675373,1,12
1571281675941,1,12
1571281676557,1,12
1571281677023,1,12
1571281677268,1,12
1571281677642,1,12
1571281678358,1,12
1571281679140,1,12
1571281681238,1,12
1571281682090,1,12
1571281682646,1,12
1571281683126,1,12
1571281683662,1,12
1571281684063,1,12
1571281684488,1,12
1571281684935,-1,12
1571281685685,1,12
1571281686848,-1,12
1571281687964,-1,12
1571281688700,-1,12
1571281689114,1,12
1571281689835,-1,12
1571281690433,-1,12
1571281690908,1,12
1571281691550,-1,12
1571281692142,1,12
1571281692692,1,12
1571281693246,-1,12
1571281693879,1,12
1571281694083,-1,12
1571281694809,-1,12
1571281695467,1,12
1571281696112,1,12
1571281696878,1,12
1571281697543,-1,12
1571281698045,1,12
1571281698459,1,12
1571281699064,1,12
1571281699695,1,12
1571281700440,-1,12
1571281701112,-1,12
1571281701730,1,12
1571281702430,1,12
1571281703457,1,12
1571281704134,1,12
1571281705626,1,12
1571281706344,-1,12
1571281706739,1,12
1571281708456,1,12
1571281709292,1,12
1571281709851,1,12
1571281710664,1,12
