time_stamp,value,flag,mrr_30s,mhr_30s,sdrr_30s,sdhr_30s,cvrr_30s,rmsd_30s,prr20_30s,prr50_30s,reaction_time
1571281621496,-1,11,493.7331418829449,127.76004823887801,113.85054133945384,27.98400490297089,23.05912479467415,164.43884457775164,96.55172413793103,86.20689655172414,1162
1571281623653,-1,11,490.5127739340572,128.95161314300756,116.3154543909208,28.923254100414248,23.713032681705013,169.6817314490449,94.82758620689656,84.48275862068965,2157
1571281624459,-1,11,490.6822695974576,128.92557740040192,116.51452114669333,28.95339497029869,23.745410903532072,172.49840680217235,94.82758620689656,84.48275862068965,806
1571281625172,-1,11,496.44503111758473,128.01735671303334,123.66306735343953,29.82125846138998,24.909720029839416,172.9924645255492,94.82758620689656,84.48275862068965,713
1571281625905,-1,11,496.44503111758473,128.01735671303334,123.66306735343954,29.82125846138998,24.90972002983942,174.54034847572228,94.82758620689656,84.48275862068965,733
1571281626726,-1,11,490.33763427734374,129.7364289273926,124.27478930209325,30.16417084023012,25.34473811810276,177.47439166058848,93.22033898305085,83.05084745762711,821
1571281627398,-1,11,485.6709269205729,131.00625843627253,124.19838548995908,30.290659313668062,25.57253864822561,173.96332672444512,91.52542372881356,81.35593220338983,672
1571281628146,-1,11,489.67096354166665,129.89515689478876,123.94702681492439,30.182981317827135,25.312308885633485,176.50236503823413,91.52542372881356,81.35593220338983,748
1571281628914,-1,11,494.00433349609375,128.99538173072492,126.45466706944708,30.523409763071594,25.59788619150787,181.25893507677173,91.52542372881356,81.35593220338983,768
1571281630771,-1,11,494.17100016276044,129.18301926053402,127.89528709094772,31.082372167037242,25.88077549043227,183.3184909208,91.52542372881356,81.35593220338983,1857
1571281630985,-1,11,494.50433349609375,129.0579435311004,127.64501309552865,30.99643206230709,25.812718807354386,182.79999324161903,91.52542372881356,79.66101694915254,214
1571281631681,-1,11,493.83765869140626,129.23185569216716,127.72023678710947,30.974008156947573,25.86279813604099,182.35438331153316,91.52542372881356,77.96610169491525,696
