time_stamp,red
1572502328219,22280.0
1572502328227,26499.0
1572502328249,26483.0
1572502328250,26452.0
1572502328257,26439.0
1572502328267,26416.0
1572502328277,26406.0
1572502328287,26390.0
1572502328299,26385.0
1572502328308,26379.0
1572502328318,26373.0
1572502328327,26355.0
1572502328338,26356.0
1572502328349,26350.0
1572502328358,26352.0
1572502328372,26347.0
1572502328378,26328.0
1572502328388,26326.0
1572502328400,26309.0
1572502328409,26302.0
1572502328419,26293.0
1572502328428,26281.0
1572502328439,26256.0
1572502328450,26242.0
1572502328458,26232.0
1572502328469,26223.0
1572502328478,26220.0
1572502328488,26204.0
1572502328499,26195.0
1572502328509,26178.0
1572502328518,26170.0
1572502328528,26164.0
1572502328538,26159.0
1572502328552,26151.0
1572502328558,26134.0
1572502328568,26135.0
1572502328578,26111.0
1572502328588,26096.0
1572502328599,26076.0
1572502328608,26046.0
1572502328618,26015.0
1572502328627,25963.0
1572502328638,25908.0
1572502328649,25840.0
1572502328657,25770.0
1572502328667,25745.0
1572502328677,25711.0
1572502328688,25676.0
1572502328700,25632.0
1572502328708,25564.0
1572502328718,25488.0
1572502328729,25437.0
1572502328738,25414.0
1572502328748,25432.0
1572502328758,25444.0
1572502328769,25480.0
1572502328778,25495.0
1572502328787,25513.0
1572502328797,25516.0
1572502328807,25521.0
1572502328817,25513.0
1572502328829,25485.0
1572502328840,25467.0
1572502328849,25461.0
1572502328860,25440.0
1572502328869,25404.0
1572502328879,25400.0
1572502328889,25396.0
1572502328899,25395.0
1572502328909,25390.0
1572502328922,25364.0
1572502328928,25342.0
1572502328937,25343.0
1572502328947,25343.0
1572502328957,25339.0
1572502328969,25319.0
1572502328979,25275.0
1572502328988,25256.0
1572502329003,25223.0
1572502329008,25160.0
1572502329019,25115.0
1572502329028,25098.0
1572502329037,25073.0
1572502329047,25064.0
1572502329057,25056.0
1572502329067,25039.0
1572502329077,25006.0
1572502329091,24976.0
1572502329098,24947.0
1572502329109,24914.0
1572502329119,24901.0
1572502329128,24897.0
1572502329141,24906.0
1572502329148,24907.0
1572502329159,24911.0
1572502329168,24912.0
1572502329179,24914.0
1572502329188,24907.0
1572502329199,24897.0
1572502329209,24881.0
1572502329219,24866.0
1572502329228,24872.0
1572502329239,24883.0
1572502329250,24904.0
1572502329258,24940.0
1572502329269,24984.0
1572502329280,25005.0
1572502329289,25069.0
1572502329298,25102.0
