time_stamp,red
1569161809225,22606.0
1569161809235,26907.0
1569161809244,26892.0
1569161809255,26872.0
1569161809265,26856.0
1569161809276,26849.0
1569161809286,26838.0
1569161809297,26830.0
1569161809307,26816.0
1569161809315,26808.0
1569161809325,26804.0
1569161809335,26801.0
1569161809345,26786.0
1569161809356,26773.0
1569161809365,26783.0
1569161809377,26777.0
1569161809386,26768.0
1569161809396,26764.0
1569161809406,26757.0
1569161809419,26759.0
1569161809426,26745.0
1569161809436,26743.0
1569161809446,26747.0
1569161809456,26745.0
1569161809466,26742.0
1569161809476,26740.0
1569161809489,26739.0
1569161809499,26742.0
1569161809508,26733.0
1569161809518,26737.0
1569161809527,26729.0
1569161809537,26728.0
1569161809547,26728.0
1569161809557,26734.0
1569161809569,26728.0
1569161809579,26719.0
1569161809589,26726.0
1569161809598,26729.0
1569161809607,26726.0
1569161809617,26722.0
1569161809627,26724.0
1569161809637,26715.0
1569161809647,26721.0
1569161809657,26722.0
1569161809668,26720.0
1569161809677,26714.0
1569161809687,26718.0
1569161809697,26717.0
1569161809708,26714.0
1569161809718,26718.0
1569161809728,26716.0
1569161809737,26713.0
1569161809747,26708.0
1569161809758,26715.0
1569161809768,26715.0
1569161809780,26724.0
1569161809789,26717.0
1569161809798,26715.0
1569161809808,26707.0
1569161809819,26707.0
1569161809828,26712.0
1569161809838,26717.0
1569161809852,26717.0
1569161809860,26710.0
1569161809870,26714.0
1569161809878,26714.0
1569161809888,26708.0
1569161809898,26706.0
1569161809908,26704.0
1569161809918,26693.0
1569161809930,26697.0
1569161809941,26685.0
1569161809951,26687.0
1569161809962,26689.0
1569161809969,26678.0
1569161809979,26691.0
1569161809989,26682.0
1569161810002,26688.0
1569161810010,26689.0
1569161810023,26679.0
1569161810037,26675.0
1569161810044,26669.0
1569161810053,26673.0
1569161810058,26683.0
1569161810069,26673.0
1569161810079,26676.0
1569161810089,26668.0
1569161810099,26669.0
1569161810113,26669.0
1569161810124,26664.0
1569161810131,26667.0
1569161810139,26665.0
1569161810149,26671.0
1569161810159,26674.0
1569161810170,26658.0
1569161810180,26665.0
1569161810191,26665.0
1569161810203,26664.0
1569161810212,26650.0
1569161810228,26667.0
1569161810231,26675.0
1569161810241,26674.0
1569161810250,26677.0
1569161810261,26663.0
1569161810271,26668.0
1569161810281,26675.0
1569161810291,26672.0
1569161810304,26668.0
