time_stamp,value,flag
1569923295023,0,11
1569923295893,1,11
1569923298159,1,11
1569923300251,1,11
1569923300980,1,11
1569923303111,1,11
1569923304227,1,11
1569923304879,1,11
1569923306193,1,11
1569923307060,1,11
1569923308510,-1,11
1569923309082,-1,11
1569923309934,1,11
1569923310642,1,11
1569923310992,-1,11
1569923311321,1,11
1569923311556,-1,11
1569923314269,1,11
1569923315081,-1,11
1569923315712,-1,11
1569923316364,-1,11
1569923317530,-1,11
1569923318196,-1,11
1569923318719,-1,11
1569923319227,-1,11
1569923321028,1,11
1569923322205,-1,11
1569923324281,1,11
1569923324724,-1,11
1569923325215,1,11
1569923325639,1,11
1569923326242,-1,11
1569923326698,1,11
1569923327106,1,11
1569923328044,1,11
1569923328645,1,11
1569923329317,1,11
1569923329934,-1,11
1569923330799,-1,11
1569923331743,-1,11
1569923332841,1,11
1569923333673,-1,11
1569923335017,1,11
1569923335858,1,11
1569923336562,1,11
1569923336997,1,11
1569923337279,-1,11
1569923338020,-1,11
1569923338686,-1,11
1569923339410,1,11
1569923340391,1,11
1569923341162,1,11
1569923341649,-1,11
1569923342334,1,11
1569923342962,-1,11
1569923343546,1,11
1569923345041,1,11
1569923345765,-1,11
1569923346345,1,11
1569923347091,-1,11
1569923355155,0,12
1569923356428,0,12
1569923356990,-1,12
1569923357638,1,12
1569923358590,-1,12
1569923359677,-1,12
1569923360687,1,12
1569923363613,-1,12
1569923364580,1,12
1569923365757,1,12
1569923367034,-1,12
1569923367600,1,12
1569923368554,1,12
1569923369489,1,12
1569923370120,1,12
1569923370531,1,12
1569923371030,1,12
1569923371809,-1,12
1569923372312,1,12
1569923372646,1,12
1569923372838,1,12
1569923373130,1,12
1569923373302,-1,12
1569923373495,1,12
1569923373936,-1,12
1569923374512,-1,12
1569923375018,1,12
1569923375223,1,12
1569923375687,-1,12
1569923375925,1,12
1569923376449,1,12
1569923377011,1,12
1569923377653,1,12
1569923377967,1,12
1569923378179,1,12
1569923378643,1,12
1569923378937,1,12
1569923379406,1,12
1569923379621,1,12
1569923379825,-1,12
1569923379933,1,12
1569923380366,-1,12
1569923381029,1,12
1569923381265,1,12
1569923381447,1,12
1569923381956,-1,12
1569923382772,-1,12
1569923383383,-1,12
1569923383976,1,12
1569923384159,1,12
1569923384757,1,12
1569923385178,-1,12
1569923385754,1,12
1569923385969,1,12
1569923386869,1,12
1569923387305,-1,12
1569923387969,-1,12
1569923389036,1,12
1569923389484,1,12
1569923390028,1,12
1569923397557,0,13
1569923399947,0,13
1569923400639,0,13
1569923401115,1,13
1569923403194,-1,13
1569923404424,1,13
1569923405083,-1,13
1569923405958,-1,13
1569923406622,1,13
1569923407104,-1,13
1569923407693,1,13
1569923408347,-1,13
1569923408934,1,13
1569923409453,1,13
1569923409636,1,13
1569923410037,1,13
1569923410261,1,13
1569923410443,1,13
1569923410987,1,13
1569923411146,1,13
1569923411342,1,13
1569923411960,1,13
1569923413033,1,13
1569923413248,1,13
1569923413756,1,13
1569923413926,-1,13
1569923414166,1,13
1569923414574,1,13
1569923414777,1,13
1569923414970,1,13
1569923415184,-1,13
1569923415591,1,13
1569923415806,1,13
1569923416019,1,13
1569923416627,1,13
1569923416810,1,13
1569923417013,1,13
1569923417206,1,13
1569923417399,-1,13
1569923417591,1,13
1569923417784,-1,13
1569923417987,1,13
1569923419899,1,13
1569923420123,1,13
1569923420540,1,13
1569923421061,1,13
1569923421475,1,13
1569923421919,1,13
1569923422343,1,13
1569923422792,-1,13
1569923423214,1,13
1569923423681,1,13
1569923424087,1,13
1569923424509,1,13
1569923424916,1,13
1569923425300,1,13
1569923425688,1,13
1569923426071,1,13
1569923426473,1,13
1569923426830,1,13
1569923490018,0,21
1569923490334,-1,21
1569923491249,-1,21
1569923492313,-1,21
1569923492833,-1,21
1569923493347,-1,21
1569923493804,1,21
1569923495715,1,21
1569923496007,-1,21
1569923496325,1,21
1569923496508,1,21
1569923496690,1,21
1569923496819,1,21
1569923497001,1,21
1569923497184,1,21
1569923497355,1,21
1569923497517,1,21
1569923497699,1,21
1569923497859,1,21
1569923498611,1,21
1569923498825,-1,21
1569923499278,1,21
1569923499649,1,21
1569923500000,-1,21
1569923500489,1,21
1569923500719,1,21
1569923501022,-1,21
1569923501214,1,21
1569923501465,1,21
1569923501690,1,21
1569923502097,1,21
1569923502432,1,21
1569923502625,1,21
1569923502775,-1,21
1569923502957,1,21
1569923503475,1,21
