time_stamp,value,flag
1569296029381,0,11
1569296032325,1,11
1569296035375,1,11
1569296036978,1,11
1569296039654,1,11
1569296042954,-1,11
1569296045295,1,11
1569296048895,1,11
1569296051145,1,11
1569296052786,1,11
1569296055502,1,11
1569296057310,1,11
1569296060167,1,11
1569296062539,1,11
1569296065380,1,11
1569296066741,1,11
1569296073756,-1,11
1569296074886,-1,11
1569296078013,1,11
1569296079595,1,11
1569296081408,1,11
1569296082915,1,11
1569296084178,1,11
1569296085480,1,11
1569296087272,1,11
1569296088627,1,11
1569296089789,1,11
1569296091150,1,11
1569296092633,1,11
1569296095699,1,11
1569296097113,1,11
1569296098280,1,11
1569296099475,1,11
1569296100904,1,11
1569296102383,1,11
1569296103695,1,11
1569296104932,1,11
1569296106336,1,11
1569296107885,1,11
1569296109008,1,11
1569296111819,1,11
1569296112875,1,11
1569296114000,1,11
1569296116152,1,11
1569296117369,1,11
1569296119397,1,11
1569296121043,1,11
1569296122297,1,11
1569296123888,1,11
1569296125853,1,11
1569296127133,1,11
1569296128220,1,11
1569296129143,1,11
1569296130215,1,11
1569296133054,1,11
1569296134135,1,11
1569296134996,1,11
1569296136222,1,11
1569296137168,1,11
1569296138088,1,11
1569296145393,0,12
1569296150997,0,12
1569296159364,1,12
1569296161176,1,12
1569296164257,1,12
1569296168597,1,12
1569296170619,-1,12
1569296175707,1,12
1569296182440,1,12
1569296186082,1,12
1569296192975,1,12
1569296200085,1,12
1569296207825,1,12
1569296210298,1,12
1569296215267,1,12
1569296216665,1,12
1569296220349,1,12
1569296222649,1,12
1569296224474,1,12
1569296226922,1,12
1569296230401,1,12
1569296233129,1,12
1569296236468,1,12
1569296240690,1,12
1569296242955,-1,12
1569296246639,1,12
1569296252762,1,12
1569296255682,1,12
1569296257759,1,12
1569296261649,1,12
1569296264356,1,12
1569296266652,1,12
1569296269520,1,12
1569296270854,1,12
1569296276207,1,12
1569296279420,-1,12
1569296281458,1,12
1569296284809,-1,12
1569296291471,1,12
1569296293358,-1,12
1569296295705,1,12
1569296299606,1,12
1569296303227,1,12
1569296304944,1,12
1569296307790,1,12
1569296310136,1,12
1569296311142,1,12
1569296313940,1,12
1569296315937,1,12
1569296316862,-1,12
1569296321167,1,12
1569296323050,1,12
1569296325768,1,12
1569296329055,1,12
1569296331573,1,12
1569296332676,1,12
1569296334516,1,12
1569296337395,1,12
1569296338610,1,12
1569296339595,1,12
1569296346355,0,13
1569296347485,0,13
1569296350320,0,13
1569296351525,1,13
1569296353489,-1,13
1569296354749,1,13
1569296356589,-1,13
1569296360615,-1,13
1569296361702,1,13
1569296365474,-1,13
1569296371707,1,13
1569296373236,-1,13
1569296378640,1,13
1569296383350,-1,13
1569296384831,1,13
1569296389281,1,13
1569296393582,1,13
1569296396084,1,13
1569296399115,1,13
1569296401510,1,13
1569296403115,1,13
1569296404051,1,13
1569296404826,1,13
1569296405552,1,13
1569296406070,1,13
1569296406371,-1,13
1569296406521,1,13
1569296406662,1,13
1569296406791,1,13
1569296406920,1,13
1569296407049,-1,13
1569296407189,1,13
1569296407319,1,13
1569296407469,1,13
1569296407598,1,13
1569296407749,1,13
1569296407878,1,13
1569296408212,1,13
1569296408373,-1,13
1569296408503,1,13
1569296408620,-1,13
1569296409321,1,13
1569296409471,1,13
1569296409622,1,13
1569296409773,1,13
1569296409934,1,13
1569296410074,1,13
1569296410214,1,13
1569296410483,1,13
1569296410633,-1,13
1569296410774,1,13
1569296410914,1,13
1569296411055,1,13
1569296411215,1,13
1569296411366,1,13
1569296411517,1,13
1569296411797,1,13
1569296412087,1,13
1569296412357,1,13
1569296412496,1,13
1569296474160,0,21
1569296476282,1,21
1569296477416,1,21
1569296478958,1,21
1569296480314,1,21
1569296481430,1,21
1569296482291,1,21
1569296483217,1,21
1569296484186,1,21
1569296485264,1,21
1569296486766,1,21
1569296487606,1,21
1569296488230,1,21
1569296488715,1,21
1569296490541,1,21
1569296491370,1,21
1569296492307,1,21
1569296493233,1,21
1569296493864,1,21
1569296494649,1,21
1569296495532,1,21
1569296496124,1,21
1569296497029,1,21
1569296497697,1,21
1569296498898,1,21
1569296499555,1,21
1569296500460,1,21
1569296501170,1,21
1569296502247,1,21
1569296503071,1,21
1569296503825,1,21
1569296504396,1,21
1569296504881,1,21
1569296505376,-1,21
1569296507304,1,21
1569296508225,1,21
1569296510961,1,21
1569296512064,1,21
1569296512625,1,21
1569296513098,-1,21
1569296514025,1,21
1569296514908,1,21
1569296515727,1,21
1569296517532,-1,21
1569296518512,1,21
1569296519535,1,21
1569296520149,1,21
1569296521500,1,21
1569296522082,1,21
1569296522567,1,21
1569296523019,1,21
1569296523547,1,21
1569296524172,1,21
1569296524699,1,21
1569296525281,1,21
1569296525773,1,21
1569296526342,-1,21
1569296526902,1,21
1569296527786,1,21
1569296528486,1,21
1569296529284,1,21
1569296529973,1,21
1569296531735,-1,21
1569296532424,1,21
1569296533437,1,21
1569296534342,1,21
1569296535286,1,21
1569296536103,1,21
1569296536890,1,21
1569296537450,1,21
1569296537902,-1,21
1569296539163,1,21
1569296539820,1,21
1569296540461,1,21
1569296541247,1,21
1569296541937,1,21
1569296542422,1,21
1569296543014,1,21
1569296544049,1,21
1569296545380,1,21
