time_stamp,value,flag,mrr_30s,mhr_30s,sdrr_30s,sdhr_30s,cvrr_30s,rmsd_30s,prr20_30s,prr50_30s,reaction_time
1572372010959,1,11,0.7657569345698061,0.22636929769041855,0.9367902355136296,0.6894931865028502,0.8036245271078649,0.8792469014878832,0.793162393162393,0.647328244274809,0
1572372013374,1,11,0.6078090450629823,0.3656991704994277,0.800186542742185,0.6131907238760399,0.747815350758751,0.8714878562937862,0.8071444225290376,0.7235760422783322,1
1572372013768,1,11,0.5836266652218924,0.3901809921956136,0.7908928981654628,0.60361530446903,0.7550309212187822,0.8884654159895744,0.8002904865649967,0.7139649753030983,0
1572372014183,1,11,0.5807663940881658,0.3872030247622793,0.7720819639408281,0.5787284527509602,0.7311343565140653,0.8770723863893171,0.8071444225290376,0.7235760422783322,0
1572372014587,1,11,0.5210471090910311,0.4476891668912684,0.7208509808524661,0.5703410945712655,0.7087355044386645,0.8579523781473006,0.8071444225290376,0.7235760422783322,0
1572372015123,1,11,0.4884934583548653,0.4876485854199042,0.7150596906593607,0.5833615085971697,0.728002302569112,0.8204328190379315,0.820090746016672,0.7417302798982186,0
1572372015539,1,11,0.4806917304045006,0.5012568867982345,0.7297932037446297,0.5964631658999955,0.7559135798563053,0.8176155893801962,0.8137397194000968,0.7328244274809161,0
1572372015920,1,11,0.4863218139801915,0.4896067106512741,0.7135288580353505,0.5803498395419489,0.7276547667009631,0.8185715349467895,0.820090746016672,0.7417302798982186,0
1572372016336,1,11,0.4696326193453895,0.5062907378989929,0.7081720834863479,0.5595005339930124,0.7342356011824913,0.8056539024728533,0.8137397194000968,0.7328244274809161,0
1572372016774,1,11,0.4580909142657426,0.5167711150974164,0.6975101075197159,0.5422488765424518,0.7287282138060402,0.7856901909011107,0.820090746016672,0.7417302798982186,0
1572372017166,1,11,0.4276883701766199,0.5397528490833929,0.6476566206335392,0.4929406235720419,0.6821276456353749,0.7708333845147064,0.820090746016672,0.7417302798982186,0
1572372017570,1,11,0.4096368740614679,0.5650975313304278,0.6489225893531572,0.5112055913548166,0.6995257032215796,0.7616940273691851,0.8262108262108265,0.7503122831367108,0
1572372017953,1,11,0.4027148574981294,0.5779084711814453,0.6632639201964841,0.5240139777368547,0.7267173951725319,0.7649248967739819,0.820090746016672,0.7417302798982186,0
1572372018467,1,11,0.4439754378998342,0.53154543057564,0.6835524212633637,0.5404268719537777,0.7205997227577394,0.7942725642899733,0.820090746016672,0.7417302798982186,0
1572372018905,1,11,0.4656915370336807,0.5194555724287944,0.7431188437022478,0.5786445733896062,0.7882364590315656,0.7913897612348624,0.820090746016672,0.7417302798982186,0
1572372019319,1,11,0.4656915370336807,0.5194555724287944,0.7431188437022478,0.5786445733896062,0.7882364590315656,0.7913897612348624,0.820090746016672,0.7417302798982186,0
