time_stamp,value,flag
1569917955097,0,11
1569917955753,1,11
1569917959284,-1,11
1569917959776,1,11
1569917960314,1,11
1569917960917,1,11
1569917961380,1,11
1569917962207,1,11
1569917962732,1,11
1569917963114,1,11
1569917963451,1,11
1569917963794,1,11
1569917964192,1,11
1569917964385,1,11
1569917964578,1,11
1569917964750,1,11
1569917964910,1,11
1569917965082,-1,11
1569917965243,1,11
1569917965457,1,11
1569917965641,1,11
1569917965801,1,11
1569917966791,1,11
1569917967152,1,11
1569917967366,1,11
1569917967558,-1,11
1569917967762,1,11
1569917967966,1,11
1569917968195,1,11
1569917968930,1,11
1569917969368,1,11
1569917969908,1,11
1569917970990,1,11
1569917971360,1,11
1569917971729,1,11
1569917972164,1,11
1569917972503,1,11
1569917972800,1,11
1569917973099,1,11
1569917973436,1,11
1569917973769,-1,11
1569917974232,1,11
1569917974482,1,11
1569917974759,-1,11
1569917975103,1,11
1569917975371,-1,11
1569917976375,-1,11
1569917977029,-1,11
1569917977404,-1,11
1569917977731,1,11
1569917978148,1,11
1569917978519,1,11
1569917979160,1,11
1569917979905,-1,11
1569917980508,-1,11
1569917981150,-1,11
1569917981520,-1,11
1569917981927,1,11
1569917982550,-1,11
1569917982911,1,11
1569917993344,0,12
1569917993999,0,12
1569917994455,1,12
1569917995553,-1,12
1569917995950,-1,12
1569917996517,1,12
1569917997334,-1,12
1569917997949,1,12
1569917998720,-1,12
1569917999218,1,12
1569917999689,1,12
1569918001457,1,12
1569918001867,1,12
1569918002224,1,12
1569918002416,1,12
1569918002578,1,12
1569918002749,1,12
1569918003073,1,12
1569918003235,1,12
1569918003600,1,12
1569918003718,1,12
1569918004250,1,12
1569918004592,-1,12
1569918004992,1,12
1569918005379,-1,12
1569918005866,1,12
1569918006069,1,12
1569918006327,1,12
1569918006530,-1,12
1569918006837,1,12
1569918007217,1,12
1569918007691,-1,12
1569918008206,1,12
1569918008604,1,12
1569918010083,1,12
1569918010451,1,12
1569918010773,-1,12
1569918011167,1,12
1569918011500,1,12
1569918013295,-1,12
1569918013781,1,12
1569918014291,1,12
1569918014821,1,12
1569918015281,1,12
1569918015796,1,12
1569918016358,1,12
1569918016757,-1,12
1569918017045,1,12
1569918017349,1,12
1569918017600,1,12
1569918017868,1,12
1569918018148,1,12
1569918018413,1,12
1569918018651,1,12
1569918018906,1,12
1569918019146,-1,12
1569918019374,1,12
1569918019629,1,12
1569918020112,1,12
1569918020338,1,12
1569918027393,0,13
1569918028565,0,13
1569918029332,0,13
1569918029713,1,13
1569918030422,1,13
1569918030848,1,13
1569918031008,-1,13
1569918031160,1,13
1569918031322,1,13
1569918031471,-1,13
1569918031621,1,13
1569918032139,-1,13
1569918032760,1,13
1569918032954,1,13
1569918033334,1,13
1569918033658,1,13
1569918033981,1,13
1569918034319,1,13
1569918034631,1,13
1569918034921,1,13
1569918035276,1,13
1569918035559,1,13
1569918035874,1,13
1569918036175,1,13
1569918036478,1,13
1569918036755,-1,13
1569918037439,1,13
1569918037819,1,13
1569918038171,1,13
1569918038500,1,13
1569918038813,-1,13
1569918039153,1,13
1569918039435,1,13
1569918039761,1,13
1569918040098,1,13
1569918040396,1,13
1569918040684,1,13
1569918040962,1,13
1569918041244,-1,13
1569918041534,1,13
1569918041858,-1,13
1569918042150,1,13
1569918042786,1,13
1569918043239,1,13
1569918043587,1,13
1569918043889,1,13
1569918044221,1,13
1569918044573,1,13
1569918045031,1,13
1569918045438,-1,13
1569918045832,1,13
1569918046197,1,13
1569918046575,1,13
1569918046911,1,13
1569918047395,1,13
1569918047864,1,13
1569918048202,1,13
1569918048673,1,13
1569918049079,1,13
1569918049508,1,13
1569918112665,0,21
1569918113204,-1,21
1569918113610,1,21
1569918114295,-1,21
1569918114791,1,21
1569918114943,1,21
1569918115103,-1,21
1569918115264,1,21
1569918115425,1,21
1569918115607,1,21
1569918115779,1,21
1569918115929,1,21
1569918116090,1,21
1569918116242,1,21
1569918116412,1,21
1569918116563,1,21
1569918116948,1,21
1569918117321,1,21
1569918117642,1,21
1569918117921,1,21
1569918118082,-1,21
1569918118211,1,21
1569918118372,1,21
1569918118533,-1,21
1569918118684,1,21
1569918118824,1,21
1569918119180,-1,21
1569918119341,1,21
1569918119588,1,21
1569918119781,1,21
1569918119973,1,21
1569918120146,1,21
1569918120285,1,21
1569918120468,-1,21
1569918120640,1,21
1569918120791,1,21
1569918120942,1,21
1569918121124,1,21
1569918121286,1,21
1569918121706,-1,21
1569918121845,1,21
1569918122297,1,21
1569918122458,1,21
1569918122726,-1,21
1569918123082,-1,21
1569918123610,1,21
1569918123939,1,21
1569918124197,1,21
1569918124445,1,21
1569918124617,1,21
1569918124821,1,21
1569918125013,1,21
1569918125249,1,21
1569918125421,1,21
1569918125602,1,21
1569918125795,1,21
1569918125999,-1,21
1569918126181,1,21
1569918126352,1,21
1569918126503,1,21
1569918126653,1,21
1569918126804,1,21
1569918126965,1,21
1569918127115,1,21
1569918127278,1,21
1569918127439,1,21
1569918127599,1,21
1569918127761,1,21
1569918127922,1,21
1569918128063,1,21
1569918128213,-1,21
1569918128364,1,21
1569918128524,1,21
1569918128665,1,21
1569918128826,1,21
1569918128976,1,21
1569918129116,1,21
1569918129267,1,21
1569918129429,1,21
1569918129601,1,21
1569918129772,1,21
1569918129923,1,21
1569918130085,1,21
1569918130235,-1,21
1569918130987,-1,21
1569918131483,1,21
1569918131635,1,21
1569918131805,1,21
1569918131956,1,21
1569918132430,1,21
1569918133049,-1,21
1569918133339,1,21
1569918133639,1,21
1569918133886,1,21
1569918134247,1,21
1569918134504,1,21
1569918134849,1,21
1569918135010,1,21
1569918135149,-1,21
1569918135581,1,21
1569918135917,1,21
1569918136067,1,21
1569918136239,1,21
1569918136399,-1,21
1569918143227,0,22
1569918144749,0,22
1569918145218,1,22
1569918145925,-1,22
1569918146389,1,22
1569918146560,1,22
1569918146753,1,22
1569918147119,1,22
1569918147301,1,22
1569918147681,1,22
1569918147917,1,22
1569918148089,1,22
1569918148272,1,22
1569918148454,1,22
1569918148648,1,22
1569918148799,1,22
1569918149133,1,22
1569918149272,1,22
1569918149638,1,22
1569918149778,1,22
1569918150171,-1,22
1569918150556,-1,22
1569918150951,1,22
1569918151330,1,22
1569918151927,-1,22
1569918152318,1,22
1569918152597,1,22
1569918153489,-1,22
1569918154111,-1,22
1569918154983,-1,22
1569918155407,1,22
1569918155809,-1,22
1569918156166,1,22
1569918156339,1,22
1569918156499,1,22
1569918156833,1,22
1569918156983,1,22
1569918157112,1,22
1569918157588,1,22
1569918158039,1,22
1569918158188,1,22
1569918158371,-1,22
1569918158522,1,22
1569918159621,1,22
1569918159737,-1,22
1569918160164,1,22
1569918160368,1,22
1569918160529,1,22
1569918160689,-1,22
1569918160840,1,22
1569918161002,1,22
1569918161475,1,22
1569918162034,1,22
1569918162377,1,22
1569918162517,1,22
1569918162991,-1,22
1569918163130,1,22
1569918163281,1,22
1569918163452,1,22
1569918163656,1,22
1569918163827,1,22
1569918164145,-1,22
1569918164438,1,22
1569918164642,1,22
1569918164792,-1,22
1569918164943,-1,22
1569918165146,-1,22
1569918165620,1,22
1569918166613,1,22
1569918166806,1,22
1569918166967,1,22
1569918167139,1,22
1569918167267,1,22
1569918167397,1,22
1569918169105,1,22
1569918169298,1,22
1569918169459,1,22
1569918170288,1,22
1569918170699,1,22
1569918171042,-1,22
1569918171358,-1,22
1569918172291,-1,22
1569918173258,-1,22
1569918174007,-1,22
1569918176130,1,22
1569918177163,1,22
1569918177574,1,22
1569918177724,1,22
1569918177885,1,22
1569918178035,-1,22
1569918178197,1,22
1569918178359,1,22
1569918178520,1,22
1569918178670,1,22
1569918178832,1,22
1569918178994,1,22
1569918179380,1,22
1569918179542,1,22
1569918179703,1,22
1569918180199,1,22
1569918180672,1,22
1569918180800,1,22
1569918181673,1,22
1569918181844,1,22
1569918191330,0,23
1569918191899,0,23
1569918192338,0,23
1569918192809,-1,23
1569918193285,-1,23
1569918193704,-1,23
1569918194526,1,23
1569918196010,-1,23
1569918196803,-1,23
1569918197427,1,23
1569918199166,-1,23
1569918199777,-1,23
1569918200401,1,23
1569918201547,1,23
1569918201954,1,23
1569918202295,1,23
1569918202641,1,23
1569918203597,-1,23
1569918204049,-1,23
1569918204593,1,23
1569918205727,1,23
1569918206413,-1,23
1569918206922,-1,23
1569918207427,-1,23
1569918207899,1,23
1569918208537,1,23
1569918209050,1,23
1569918209534,-1,23
1569918209994,-1,23
1569918210713,-1,23
1569918211648,1,23
1569918212903,-1,23
1569918213161,1,23
1569918213408,-1,23
1569918213720,-1,23
1569918213979,-1,23
1569918214270,1,23
1569918214581,-1,23
1569918214871,-1,23
1569918215087,-1,23
1569918215280,1,23
1569918216087,1,23
1569918216248,-1,23
1569918216410,-1,23
1569918217403,1,23
