time_stamp,value,flag
1569916297713,0,11
1569916299166,-1,11
1569916300231,-1,11
1569916301218,-1,11
1569916302553,1,11
1569916304016,1,11
1569916304530,1,11
1569916304925,1,11
1569916305325,1,11
1569916305722,1,11
1569916306158,1,11
1569916306551,1,11
1569916306959,1,11
1569916307384,1,11
1569916307769,1,11
1569916308166,1,11
1569916308592,1,11
1569916308972,-1,11
1569916309366,1,11
1569916310571,1,11
1569916311252,1,11
1569916311796,1,11
1569916312337,1,11
1569916313259,1,11
1569916313958,1,11
1569916314619,-1,11
1569916315669,1,11
1569916316271,1,11
1569916316838,1,11
1569916317363,1,11
1569916317852,1,11
1569916318360,1,11
1569916318909,1,11
1569916319421,1,11
1569916320133,1,11
1569916320923,1,11
1569916321554,1,11
1569916322284,1,11
1569916322853,1,11
1569916323495,1,11
1569916324009,-1,11
1569916324541,1,11
1569916325028,1,11
1569916326630,-1,11
1569916327563,1,11
1569916328894,-1,11
1569916330149,1,11
1569916330962,1,11
1569916331538,-1,11
1569916332429,-1,11
1569916333916,1,11
1569916334978,1,11
1569916335540,-1,11
1569916336456,-1,11
1569916337918,-1,11
1569916338819,-1,11
1569916341490,-1,11
1569916342338,1,11
1569916343039,1,11
1569916343628,1,11
1569916349926,0,12
1569916350736,0,12
1569916351474,1,12
1569916353094,-1,12
1569916353841,-1,12
1569916355063,-1,12
1569916355975,1,12
1569916357262,1,12
1569916358440,1,12
1569916359107,1,12
1569916359895,1,12
1569916360522,1,12
1569916361202,1,12
1569916361758,1,12
1569916362426,1,12
1569916363002,1,12
1569916363621,1,12
1569916364112,1,12
1569916364932,1,12
1569916365420,1,12
1569916365961,1,12
1569916366462,1,12
1569916366963,-1,12
1569916368910,1,12
1569916369572,1,12
1569916370459,-1,12
1569916371659,1,12
1569916372543,1,12
1569916373823,1,12
1569916375626,1,12
1569916376508,1,12
1569916377264,-1,12
1569916379049,-1,12
1569916380807,1,12
1569916381550,1,12
1569916382931,-1,12
1569916383454,-1,12
1569916384057,1,12
1569916384796,1,12
1569916385585,-1,12
1569916386850,-1,12
1569916388690,1,12
1569916389561,1,12
1569916390287,1,12
1569916390856,1,12
1569916391286,1,12
1569916391653,-1,12
1569916391985,1,12
1569916392508,-1,12
1569916393222,-1,12
1569916393589,1,12
1569916394027,-1,12
1569916394251,1,12
1569916394454,-1,12
1569916394798,1,12
1569916395289,-1,12
1569916395905,-1,12
1569916396444,-1,12
1569916396778,1,12
1569916397255,1,12
1569916403541,0,13
1569916404249,0,13
1569916404758,0,13
1569916405140,1,13
1569916406149,1,13
1569916406881,-1,13
1569916407640,-1,13
1569916408692,-1,13
1569916409448,1,13
1569916410243,-1,13
1569916411196,-1,13
1569916412257,-1,13
1569916413076,1,13
1569916414402,1,13
1569916415221,1,13
1569916415911,1,13
1569916416498,1,13
1569916417610,-1,13
1569916418121,1,13
1569916418635,1,13
1569916419165,1,13
1569916419708,1,13
1569916420220,1,13
1569916420723,1,13
1569916421127,1,13
1569916421484,-1,13
1569916422053,-1,13
1569916422704,1,13
1569916423152,1,13
1569916423677,1,13
1569916424098,-1,13
1569916424871,-1,13
1569916426399,1,13
1569916427041,1,13
1569916427762,1,13
1569916428324,1,13
1569916428834,1,13
1569916430288,1,13
1569916431746,1,13
1569916433685,-1,13
1569916434806,-1,13
1569916436348,-1,13
1569916436884,1,13
1569916437480,-1,13
1569916438131,1,13
1569916438685,1,13
1569916439206,1,13
1569916439883,1,13
1569916440365,1,13
1569916440850,-1,13
1569916441972,-1,13
1569916443762,1,13
1569916445192,1,13
1569916446265,1,13
1569916446907,1,13
1569916447409,1,13
1569916447916,1,13
1569916448432,1,13
1569916448914,1,13
1569916449359,1,13
1569916510479,0,21
1569916511918,1,21
1569916512748,1,21
1569916513347,1,21
1569916513933,1,21
1569916514495,1,21
1569916514940,-1,21
1569916516129,-1,21
1569916516831,1,21
1569916517773,-1,21
1569916518512,1,21
1569916519268,1,21
1569916519888,1,21
1569916520463,1,21
1569916521021,1,21
1569916521524,1,21
1569916521997,1,21
1569916522830,1,21
1569916523480,1,21
1569916524039,1,21
1569916525244,1,21
1569916525925,1,21
1569916526677,-1,21
1569916527619,1,21
1569916528902,1,21
1569916529467,1,21
1569916529972,-1,21
1569916530801,1,21
1569916531212,1,21
1569916531657,1,21
1569916532142,1,21
1569916532666,1,21
1569916533110,1,21
1569916533512,-1,21
1569916534054,1,21
1569916534508,1,21
1569916534964,1,21
1569916535410,1,21
1569916535855,1,21
1569916536283,-1,21
1569916536697,1,21
1569916537392,-1,21
1569916537793,1,21
1569916538137,-1,21
1569916538623,-1,21
1569916539140,-1,21
1569916539947,-1,21
