time_stamp,red
1569912671320,22911.0
1569912671330,27826.0
1569912671333,27818.0
1569912671343,27802.0
1569912671353,27806.0
1569912671363,27805.0
1569912671373,27806.0
1569912671383,27809.0
1569912671393,27820.0
1569912671404,27830.0
1569912671414,27829.0
1569912671424,27834.0
1569912671434,27840.0
1569912671445,27840.0
1569912671456,27835.0
1569912671466,27843.0
1569912671475,27846.0
1569912671485,27830.0
1569912671495,27813.0
1569912671504,27775.0
1569912671515,27727.0
1569912671525,27690.0
1569912671536,27651.0
1569912671546,27616.0
1569912671554,27576.0
1569912671565,27551.0
1569912671574,27538.0
1569912671584,27531.0
1569912671594,27518.0
1569912671604,27518.0
1569912671616,27531.0
1569912671626,27537.0
1569912671636,27540.0
1569912671645,27543.0
1569912671655,27566.0
1569912671664,27569.0
1569912671674,27575.0
1569912671684,27596.0
1569912671694,27605.0
1569912671703,27613.0
1569912671714,27635.0
1569912671724,27646.0
1569912671734,27659.0
1569912671744,27666.0
1569912671753,27671.0
1569912671764,27675.0
1569912671774,27667.0
1569912671783,27665.0
1569912671794,27672.0
1569912671804,27673.0
1569912671815,27671.0
1569912671825,27674.0
1569912671837,27678.0
1569912671843,27676.0
1569912671853,27687.0
1569912671863,27684.0
1569912671873,27691.0
1569912671883,27698.0
1569912671895,27695.0
1569912671906,27710.0
1569912671915,27729.0
1569912671925,27720.0
1569912671935,27738.0
1569912671944,27745.0
1569912671953,27752.0
1569912671963,27765.0
1569912671973,27772.0
1569912671986,27782.0
1569912671995,27787.0
1569912672005,27799.0
1569912672017,27823.0
1569912672025,27814.0
1569912672034,27824.0
1569912672045,27835.0
1569912672055,27832.0
1569912672065,27834.0
1569912672074,27813.0
1569912672084,27800.0
1569912672095,27763.0
1569912672105,27734.0
1569912672115,27694.0
1569912672125,27656.0
1569912672134,27624.0
1569912672148,27597.0
1569912672156,27579.0
1569912672165,27566.0
1569912672175,27558.0
1569912672184,27548.0
1569912672195,27555.0
1569912672205,27564.0
1569912672214,27575.0
1569912672225,27580.0
1569912672234,27592.0
1569912672244,27608.0
1569912672254,27618.0
1569912672264,27632.0
1569912672274,27646.0
1569912672284,27658.0
1569912672294,27684.0
1569912672304,27693.0
1569912672314,27709.0
1569912672326,27717.0
1569912672335,27721.0
1569912672346,27721.0
1569912672357,27727.0
1569912672365,27724.0
1569912672377,27725.0
1569912672384,27723.0
1569912672393,27728.0
1569912672403,27723.0
1569912672412,27732.0
1569912672422,27732.0
1569912672432,27732.0
1569912672443,27740.0
1569912672454,27756.0
1569912672464,27759.0
1569912672474,27760.0
1569912672484,27766.0
1569912672494,27789.0
1569912672504,27796.0
1569912672514,27806.0
1569912672524,27820.0
1569912672534,27835.0
1569912672544,27857.0
1569912672556,27866.0
1569912672563,27893.0
1569912672573,27906.0
1569912672583,27926.0
1569912672593,27950.0
1569912672603,27974.0
1569912672613,27996.0
1569912672623,28011.0
1569912672633,28025.0
1569912672643,28025.0
1569912672653,28025.0
1569912672663,28003.0
1569912672673,27962.0
1569912672683,27921.0
1569912672693,27901.0
1569912672703,27862.0
1569912672713,27835.0
1569912672723,27816.0
1569912672737,27792.0
1569912672744,27783.0
1569912672753,27770.0
1569912672763,27766.0
1569912672773,27774.0
1569912672783,27779.0
1569912672793,27783.0
1569912672803,27798.0
1569912672813,27810.0
1569912672823,27831.0
1569912672833,27838.0
1569912672843,27860.0
1569912672853,27882.0
1569912672863,27900.0
1569912672873,27921.0
1569912672883,27931.0
1569912672893,27948.0
1569912672903,27955.0
1569912672916,27973.0
1569912672923,27979.0
1569912672934,27976.0
1569912672943,27974.0
1569912672953,27979.0
1569912672963,27979.0
1569912672973,27988.0
1569912672984,27989.0
1569912672993,27990.0
1569912673003,27997.0
1569912673013,27996.0
1569912673023,28014.0
1569912673033,28014.0
1569912673043,28033.0
1569912673053,28044.0
1569912673063,28039.0
1569912673073,28047.0
1569912673083,28069.0
1569912673096,28074.0
1569912673104,28084.0
1569912673113,28091.0
1569912673123,28105.0
1569912673133,28116.0
1569912673143,28124.0
1569912673153,28136.0
1569912673163,28151.0
1569912673173,28147.0
1569912673183,28166.0
1569912673193,28169.0
1569912673203,28194.0
1569912673213,28191.0
1569912673223,28190.0
1569912673232,28188.0
1569912673242,28153.0
1569912673253,28122.0
1569912673263,28088.0
1569912673274,28053.0
1569912673283,28021.0
1569912673292,27983.0
1569912673303,27962.0
1569912673312,27945.0
1569912673322,27919.0
1569912673333,27913.0
1569912673344,27906.0
1569912673353,27901.0
1569912673362,27904.0
1569912673372,27900.0
1569912673383,27915.0
1569912673392,27911.0
1569912673402,27925.0
1569912673412,27927.0
1569912673422,27940.0
1569912673432,27954.0
1569912673442,27966.0
1569912673453,27981.0
1569912673463,27994.0
1569912673472,28000.0
1569912673482,28011.0
1569912673492,28007.0
1569912673502,28005.0
1569912673512,28010.0
1569912673522,28014.0
1569912673532,28015.0
1569912673542,28011.0
1569912673552,28012.0
1569912673563,28006.0
1569912673572,28003.0
1569912673582,28001.0
1569912673592,28015.0
1569912673602,28015.0
1569912673612,28016.0
1569912673622,28021.0
1569912673636,28028.0
1569912673643,28037.0
1569912673653,28044.0
1569912673662,28039.0
1569912673672,28048.0
1569912673682,28057.0
1569912673692,28059.0
1569912673702,28081.0
1569912673712,28092.0
1569912673723,28090.0
1569912673733,28107.0
1569912673742,28115.0
1569912673752,28119.0
1569912673763,28134.0
1569912673773,28140.0
1569912673782,28147.0
1569912673792,28155.0
1569912673802,28138.0
1569912673814,28128.0
1569912673822,28099.0
1569912673832,28061.0
1569912673842,28021.0
1569912673852,27990.0
1569912673862,27951.0
1569912673872,27913.0
1569912673882,27893.0
1569912673892,27870.0
1569912673902,27847.0
1569912673912,27833.0
1569912673922,27835.0
1569912673932,27836.0
1569912673942,27826.0
1569912673952,27833.0
1569912673962,27832.0
1569912673972,27838.0
1569912673982,27843.0
1569912673994,27861.0
1569912674002,27869.0
1569912674012,27883.0
1569912674022,27904.0
1569912674032,27899.0
1569912674042,27914.0
1569912674052,27927.0
1569912674062,27924.0
1569912674072,27928.0
1569912674081,27919.0
1569912674091,27924.0
1569912674102,27925.0
1569912674111,27924.0
1569912674121,27920.0
1569912674132,27906.0
1569912674142,27917.0
1569912674151,27905.0
1569912674161,27909.0
1569912674175,27909.0
1569912674182,27921.0
1569912674192,27925.0
1569912674202,27922.0
1569912674211,27932.0
1569912674222,27947.0
1569912674231,27938.0
1569912674242,27947.0
1569912674251,27945.0
1569912674262,27964.0
1569912674272,27968.0
1569912674281,27983.0
1569912674291,27981.0
1569912674302,27999.0
1569912674311,28016.0
1569912674321,28018.0
1569912674331,28034.0
1569912674341,28048.0
1569912674356,28061.0
1569912674359,28065.0
1569912674370,28070.0
1569912674380,28067.0
1569912674389,28056.0
1569912674399,28020.0
1569912674409,27985.0
1569912674419,27952.0
1569912674429,27912.0
1569912674440,27875.0
1569912674450,27849.0
1569912674460,27815.0
1569912674470,27801.0
1569912674480,27796.0
1569912674490,27770.0
1569912674500,27769.0
1569912674510,27764.0
1569912674523,27772.0
1569912674538,27785.0
1569912674539,27794.0
1569912674549,27806.0
1569912674559,27831.0
1569912674569,27847.0
1569912674583,27877.0
1569912674593,27894.0
1569912674599,27919.0
1569912674609,27931.0
1569912674619,27956.0
1569912674629,27971.0
1569912674639,27985.0
1569912674649,27997.0
1569912674662,28001.0
1569912674672,28002.0
1569912674682,28004.0
1569912674692,28000.0
1569912674702,27993.0
1569912674717,28010.0
1569912674724,27996.0
1569912674730,28005.0
1569912674740,28009.0
1569912674750,28017.0
1569912674760,28025.0
1569912674770,28042.0
1569912674782,28055.0
1569912674791,28065.0
1569912674802,28085.0
1569912674811,28095.0
1569912674822,28108.0
1569912674832,28128.0
1569912674842,28139.0
1569912674852,28157.0
1569912674862,28175.0
1569912674872,28196.0
1569912674882,28213.0
1569912674890,28216.0
1569912674900,28244.0
1569912674910,28255.0
1569912674919,28274.0
1569912674929,28289.0
1569912674939,28311.0
1569912674949,28318.0
1569912674960,28333.0
1569912674972,28342.0
1569912674981,28318.0
1569912674993,28286.0
1569912675005,28235.0
1569912675011,28170.0
1569912675022,28098.0
1569912675028,28055.0
1569912675038,28024.0
1569912675048,27999.0
1569912675058,27976.0
1569912675068,27965.0
1569912675078,27960.0
1569912675091,27956.0
1569912675101,27955.0
1569912675111,27967.0
1569912675121,27960.0
1569912675131,27976.0
1569912675141,27987.0
1569912675151,27992.0
1569912675161,28000.0
1569912675171,28012.0
1569912675180,28022.0
1569912675191,28029.0
1569912675201,28052.0
1569912675211,28074.0
1569912675221,28081.0
1569912675231,28089.0
1569912675241,28090.0
1569912675255,28092.0
1569912675261,28083.0
1569912675271,28081.0
1569912675280,28076.0
1569912675290,28066.0
1569912675301,28053.0
1569912675311,28055.0
1569912675320,28046.0
1569912675331,28050.0
1569912675341,28038.0
1569912675351,28050.0
1569912675360,28052.0
1569912675369,28047.0
1569912675379,28065.0
1569912675389,28069.0
1569912675399,28075.0
1569912675411,28084.0
1569912675422,28090.0
1569912675437,28114.0
1569912675443,28107.0
1569912675451,28111.0
1569912675458,28133.0
1569912675467,28141.0
1569912675477,28151.0
1569912675487,28160.0
1569912675497,28180.0
1569912675507,28197.0
1569912675521,28215.0
1569912675531,28226.0
1569912675537,28235.0
1569912675547,28243.0
1569912675557,28260.0
1569912675567,28268.0
1569912675581,28256.0
1569912675590,28253.0
1569912675597,28210.0
1569912675609,28159.0
1569912675618,28087.0
1569912675629,28021.0
1569912675637,27984.0
1569912675647,27951.0
1569912675657,27921.0
1569912675667,27912.0
1569912675677,27881.0
1569912675687,27883.0
1569912675697,27864.0
1569912675707,27867.0
1569912675717,27869.0
1569912675730,27868.0
1569912675740,27867.0
1569912675750,27870.0
1569912675760,27881.0
1569912675770,27892.0
1569912675780,27907.0
1569912675791,27918.0
1569912675805,27933.0
1569912675807,27954.0
1569912675817,27968.0
1569912675827,27987.0
1569912675837,27999.0
1569912675850,27994.0
1569912675860,28003.0
1569912675870,27997.0
1569912675880,27996.0
1569912675890,27990.0
1569912675900,27981.0
1569912675910,27973.0
1569912675920,27960.0
1569912675930,27961.0
1569912675940,27964.0
1569912675950,27956.0
1569912675960,27974.0
1569912675971,27958.0
1569912675983,27962.0
1569912675988,27970.0
1569912675998,27984.0
1569912676007,27997.0
1569912676017,28010.0
1569912676030,28011.0
1569912676040,28019.0
1569912676050,28031.0
1569912676061,28047.0
1569912676068,28051.0
1569912676078,28077.0
1569912676088,28076.0
1569912676098,28099.0
1569912676110,28110.0
1569912676118,28128.0
1569912676128,28133.0
1569912676138,28155.0
1569912676147,28166.0
1569912676157,28168.0
1569912676167,28185.0
1569912676176,28202.0
1569912676186,28199.0
1569912676196,28200.0
1569912676206,28193.0
1569912676216,28153.0
1569912676227,28103.0
1569912676237,28019.0
1569912676248,27954.0
1569912676258,27910.0
1569912676268,27874.0
1569912676277,27857.0
1569912676288,27835.0
1569912676298,27816.0
1569912676308,27809.0
1569912676318,27800.0
1569912676329,27806.0
1569912676339,27805.0
1569912676346,27804.0
1569912676356,27810.0
1569912676367,27815.0
1569912676376,27823.0
1569912676386,27840.0
1569912676396,27854.0
1569912676406,27878.0
1569912676416,27889.0
1569912676426,27914.0
1569912676436,27932.0
1569912676450,27941.0
1569912676459,27952.0
1569912676467,27950.0
1569912676476,27941.0
1569912676486,27941.0
1569912676496,27919.0
1569912676509,27914.0
1569912676519,27896.0
1569912676527,27891.0
1569912676536,27891.0
1569912676546,27884.0
1569912676556,27881.0
1569912676567,27884.0
1569912676579,27896.0
1569912676589,27885.0
1569912676599,27886.0
1569912676609,27897.0
1569912676619,27902.0
1569912676629,27914.0
1569912676639,27920.0
1569912676649,27919.0
1569912676659,27939.0
1569912676669,27946.0
1569912676678,27952.0
1569912676689,27966.0
1569912676698,27977.0
1569912676709,27996.0
1569912676719,28012.0
1569912676728,28029.0
1569912676739,28038.0
1569912676749,28056.0
1569912676759,28067.0
1569912676769,28083.0
1569912676779,28083.0
1569912676788,28098.0
1569912676799,28104.0
1569912676809,28096.0
1569912676819,28054.0
1569912676829,27995.0
1569912676838,27921.0
1569912676849,27845.0
1569912676858,27798.0
1569912676870,27750.0
1569912676880,27729.0
1569912676889,27693.0
1569912676898,27690.0
1569912676908,27668.0
1569912676919,27667.0
1569912676928,27671.0
1569912676939,27669.0
1569912676949,27692.0
1569912676958,27699.0
1569912676969,27699.0
1569912676978,27713.0
1569912676989,27717.0
1569912676998,27725.0
1569912677008,27738.0
1569912677018,27757.0
1569912677028,27784.0
1569912677038,27812.0
1569912677048,27820.0
1569912677058,27838.0
1569912677069,27843.0
1569912677078,27843.0
1569912677088,27851.0
1569912677098,27847.0
1569912677108,27838.0
1569912677118,27810.0
1569912677128,27790.0
1569912677138,27776.0
1569912677148,27761.0
1569912677158,27753.0
1569912677168,27732.0
1569912677178,27734.0
1569912677188,27738.0
1569912677198,27739.0
1569912677208,27739.0
1569912677218,27737.0
1569912677228,27737.0
1569912677238,27758.0
1569912677250,27765.0
1569912677259,27761.0
1569912677267,27777.0
1569912677275,27783.0
1569912677285,27790.0
1569912677295,27793.0
1569912677307,27813.0
1569912677319,27819.0
1569912677327,27823.0
1569912677335,27841.0
1569912677345,27858.0
1569912677355,27869.0
1569912677365,27875.0
1569912677375,27878.0
1569912677387,27872.0
1569912677400,27874.0
1569912677409,27849.0
1569912677425,27817.0
1569912677427,27734.0
1569912677435,27641.0
1569912677445,27542.0
1569912677455,27469.0
1569912677467,27421.0
1569912677478,27361.0
1569912677487,27330.0
1569912677495,27302.0
1569912677505,27265.0
1569912677515,27250.0
1569912677524,27236.0
1569912677534,27227.0
1569912677547,27241.0
1569912677558,27240.0
1569912677567,27249.0
1569912677574,27213.0
1569912677585,27219.0
1569912677594,27232.0
1569912677604,27236.0
1569912677614,27260.0
1569912677627,27283.0
1569912677638,27282.0
1569912677647,27286.0
1569912677654,27289.0
1569912677664,27287.0
1569912677674,27294.0
1569912677684,27283.0
1569912677694,27276.0
1569912677707,27274.0
1569912677717,27272.0
1569912677727,27260.0
1569912677734,27249.0
1569912677744,27245.0
1569912677754,27251.0
1569912677764,27266.0
1569912677774,27267.0
1569912677786,27277.0
1569912677795,27281.0
1569912677805,27292.0
1569912677815,27293.0
1569912677825,27306.0
1569912677836,27311.0
1569912677846,27333.0
1569912677858,27344.0
1569912677867,27349.0
1569912677875,27365.0
1569912677885,27376.0
1569912677895,27392.0
1569912677905,27406.0
1569912677915,27420.0
1569912677926,27439.0
1569912677937,27469.0
1569912677949,27480.0
1569912677966,27500.0
1569912677967,27523.0
1569912677974,27536.0
1569912677984,27554.0
1569912677994,27577.0
